Wall time,Step,Value
1528819053.1837943,2500,4.366629600524902
1528819217.9911053,5000,4.324347019195557
1528819389.071896,7500,4.447701454162598
1528819560.2684417,10000,4.328435897827148
1528819757.6927607,12500,4.103675365447998
1528819967.0611854,15000,4.130438327789307
1528820180.6554003,17500,4.073005676269531
1528820396.3269734,20000,4.084769248962402
1528820609.1164389,22500,4.069326400756836
1528820824.101452,25000,4.076491832733154
1528821074.159932,27500,3.9847023487091064
1528821334.1368942,30000,3.9677302837371826
1528821601.5747056,32500,3.9984939098358154
1528821867.317705,35000,3.966104030609131
1528822131.8650098,37500,3.988156795501709
1528822397.5847154,40000,3.981402635574341
1528822662.2875516,42500,3.9545607566833496
1528822929.6717052,45000,3.9560158252716064
1528823228.9473102,47500,3.9207544326782227
1528823539.0791347,50000,3.9179790019989014
1528823854.5006962,52500,3.9135115146636963
1528824171.6082401,55000,3.9120407104492188
1528824518.4658136,57500,3.892737865447998
1528824875.9152262,60000,3.886713743209839
1528825239.0131886,62500,3.892458915710449
1528825601.1492097,65000,3.886648416519165
1528825965.438782,67500,3.8830697536468506
1528826329.6462834,70000,3.8819637298583984
1528826693.7983456,72500,3.883779287338257
1528827087.5077598,75000,3.8719704151153564
1528827492.8490188,77500,3.8712921142578125
1528827902.6582148,80000,3.868546724319458
1528828313.2747326,82500,3.867234468460083
1528828724.1513467,85000,3.867872476577759
1528829132.36707,87500,3.8677778244018555
1528829542.7996008,90000,3.8663182258605957
1528829952.033392,92500,3.861553192138672
1528830364.420395,95000,3.863368034362793
1528830775.8890228,97500,3.8618850708007812
1528831183.9183695,100000,3.8610923290252686
1528831595.0559494,102500,3.860050916671753
1528832007.391599,105000,3.8607940673828125
1528832465.0476596,107500,3.855545997619629
1528832933.2066476,110000,3.8565454483032227
1528833406.5344038,112500,3.855783224105835
1528833915.0511277,115000,3.85617995262146
1528834433.1028695,117500,3.85492205619812
1528834957.8220487,120000,3.85465407371521
1528835478.004567,122500,3.8527560234069824
1528836005.0972657,125000,3.853156805038452
1528836540.103001,127500,3.851313829421997
1528837083.573518,130000,3.850527048110962
1528837630.712166,132500,3.8504793643951416
1528838180.8698814,135000,3.8501594066619873
1528838731.8413935,137500,3.849745988845825
1528839281.744344,140000,3.8501803874969482
1528839827.6803057,142500,3.849280834197998
1528840377.5290673,145000,3.8499200344085693
1528840928.34278,147500,3.848930597305298
1528841477.291924,150000,3.8486199378967285
1528842026.1010907,152500,3.848531723022461
1528842575.1771064,155000,3.8490331172943115
1528843125.7326796,157500,3.848172903060913
1528843673.5056477,160000,3.8480868339538574
1528844219.4757419,162500,3.8476617336273193
1528844766.6160173,165000,3.848238229751587
1528845316.3181431,167500,3.847675085067749
1528845866.2272394,170000,3.84727144241333
1528846413.9874737,172500,3.847048759460449
1528846962.291265,175000,3.8470005989074707
1528847509.8220203,177500,3.8465077877044678
1528848060.8680508,180000,3.8477280139923096
1528848607.490762,182500,3.8464505672454834
1528849154.182686,185000,3.846794843673706
1528849704.262712,187500,3.846463203430176
1528850252.5795677,190000,3.846276044845581
1528850803.8702888,192500,3.8462955951690674
1528851352.8760884,195000,3.8459255695343018
1528851900.6840477,197500,3.8463518619537354
1528852447.9667733,200000,3.8460068702697754
1528852997.8016238,202500,3.8458375930786133
1528853548.2671611,205000,3.8456945419311523
1528854098.1966543,207500,3.845412492752075
1528854647.0093446,210000,3.8455891609191895
1528855194.237409,212500,3.8454043865203857
1528855740.790738,215000,3.8453586101531982
1528856290.8709972,217500,3.8453030586242676
1528856840.0437152,220000,3.845306873321533
1528857388.5656939,222500,3.8454837799072266
1528857937.9435675,225000,3.8455257415771484
1528858487.1021004,227500,3.845437526702881
1528859037.7290277,230000,3.845093011856079
1528859586.2102232,232500,3.845047950744629
1528860133.6246164,235000,3.844835042953491
1528860683.9765882,237500,3.845012664794922
1528861234.2615042,240000,3.8448774814605713
1528861781.168166,242500,3.8449313640594482
1528862330.4395177,245000,3.8451075553894043
1528862880.2685242,247500,3.844749689102173
1528863432.5973804,250000,3.845004081726074
