Wall time,Step,Value
1528645026.5588768,2500,8.316864967346191
1528645425.0759213,5000,8.081361770629883
1528645828.9852567,7500,7.887506008148193
1528646235.1685848,10000,8.077126502990723
1528646790.2635803,12500,8.481725692749023
1528647355.157967,15000,8.049276351928711
1528647926.745233,17500,7.184656143188477
1528648499.9582226,20000,6.918825149536133
1528649074.809068,22500,7.009507179260254
1528649645.9497664,25000,6.929462432861328
1528650217.4520118,27500,6.836145401000977
1528650788.8770568,30000,6.739055156707764
1528651362.5018363,32500,6.7510666847229
1528651932.2774298,35000,6.857326030731201
1528652501.5520594,37500,6.772271156311035
1528653071.5764942,40000,6.762337684631348
1528653641.239371,42500,6.749080181121826
1528654211.1084082,45000,6.785985946655273
1528654780.8633537,47500,6.703995227813721
1528655350.4320116,50000,6.73724889755249
1528655917.5613286,52500,6.664515972137451
1528656491.2968771,55000,6.629031181335449
1528657060.7207165,57500,6.730713844299316
1528657627.7019782,60000,6.720769882202148
1528658374.00554,62500,6.394636154174805
1528659130.2191787,65000,6.359425067901611
1528659895.8816621,67500,6.339334487915039
1528660664.5687099,70000,6.306528091430664
1528661431.0918481,72500,6.299059867858887
1528662201.4025733,75000,6.284163475036621
1528662971.6157146,77500,6.284013748168945
1528663739.6871397,80000,6.221489429473877
1528664512.840049,82500,6.247044086456299
1528665279.2508867,85000,6.263152122497559
1528666048.1949894,87500,6.22084903717041
1528666820.3482854,90000,6.228938102722168
1528667586.3953872,92500,6.2361159324646
1528668355.940018,95000,6.234732627868652
1528669307.5505066,97500,6.089298725128174
1528670275.0015874,100000,6.079514503479004
1528671247.8424299,102500,6.088735103607178
1528672216.1243665,105000,6.050193786621094
1528673190.3318553,107500,6.0651984214782715
1528674157.8813746,110000,6.06553840637207
1528675126.460344,112500,6.051462173461914
1528676085.0765114,115000,6.052203178405762
1528677043.1260085,117500,6.042719841003418
1528678004.662725,120000,6.034487247467041
1528678967.0134246,122500,6.033278942108154
1528679928.0466573,125000,6.018973350524902
1528680894.2406337,127500,6.039881229400635
1528681857.9320304,130000,6.031068801879883
1528682817.157676,132500,6.034682273864746
1528683781.497531,135000,6.023380756378174
1528684740.991258,137500,6.017122268676758
1528685697.3064766,140000,5.999739646911621
1528686663.7384887,142500,6.007655620574951
1528687621.1842742,145000,5.991073131561279
1528688586.5117674,147500,6.003346920013428
1528689548.2065225,150000,5.998904228210449
1528690511.0805616,152500,5.997344493865967
1528691685.5529861,155000,5.960773468017578
1528692874.7573743,157500,5.957019329071045
1528694071.8337889,160000,5.947803497314453
1528695270.2417912,162500,5.943961143493652
1528696462.6816864,165000,5.946786880493164
1528697662.8714619,167500,5.9408392906188965
1528698857.6621768,170000,5.939857006072998
1528700234.8770933,172500,5.923852443695068
1528701627.3614078,175000,5.918523788452148
1528703025.383356,177500,5.916783809661865
1528704428.899979,180000,5.913563251495361
1528705832.8650327,182500,5.911077976226807
1528707236.2370102,185000,5.913468360900879
1528708635.3095055,187500,5.905601978302002
1528710040.6141763,190000,5.904169082641602
1528711444.7415226,192500,5.902476787567139
1528712848.996161,195000,5.904129981994629
1528714247.808074,197500,5.901439189910889
1528715655.232268,200000,5.902029991149902
1528717054.9893131,202500,5.897568702697754
1528718461.653099,205000,5.898344039916992
1528719862.9214792,207500,5.896078109741211
1528721508.2483964,210000,5.894021987915039
1528723168.8145845,212500,5.890988349914551
1528724830.4318395,215000,5.889163017272949
1528726496.6310015,217500,5.888069152832031
1528728154.234981,220000,5.887528419494629
1528729813.3711886,222500,5.884598255157471
1528731731.7754908,225000,5.885780334472656
1528733650.87819,227500,5.885430812835693
1528735583.356408,230000,5.882551670074463
1528737514.3127596,232500,5.885302543640137
1528739445.1047773,235000,5.882089138031006
1528741379.1924508,237500,5.880991458892822
1528743310.896378,240000,5.881162166595459
1528745238.3701358,242500,5.880753517150879
1528747155.9500263,245000,5.879027843475342
1528749070.942791,247500,5.877649307250977
1528750979.29329,250000,5.878578186035156
