Wall time,Step,Value
1528812178.8199883,2500,8.098428726196289
1528812302.2597103,5000,8.017632484436035
1528812432.4377236,7500,8.01761245727539
1528812563.2190678,10000,7.909597873687744
1528812778.435328,12500,6.799191951751709
1528813005.835183,15000,6.599757194519043
1528813238.2806628,17500,6.624476432800293
1528813469.3816717,20000,6.730605125427246
1528813700.2328942,22500,6.548226833343506
1528813934.012416,25000,6.570026874542236
1528814167.4058008,27500,6.534775733947754
1528814400.3553364,30000,6.560085296630859
1528814631.7777321,32500,6.486720561981201
1528814865.6100183,35000,6.523670673370361
1528815096.4508228,37500,6.433980941772461
1528815329.5535908,40000,6.492343425750732
1528815560.407403,42500,6.514349937438965
1528815791.7674556,45000,6.4490790367126465
1528816024.8764958,47500,6.460438251495361
1528816350.4232686,50000,6.2310004234313965
1528816687.7728179,52500,6.180050849914551
1528817033.7767572,55000,6.151631832122803
1528817379.1263123,57500,6.150230884552002
1528817719.2909486,60000,6.119359970092773
1528818064.5623112,62500,6.134756088256836
1528818413.5660636,65000,6.156887531280518
1528818766.016502,67500,6.096128940582275
1528819117.8563023,70000,6.113978385925293
1528819466.222115,72500,6.109529972076416
1528819814.3795865,75000,6.098301887512207
1528820170.2575364,77500,6.096106052398682
1528820520.1259127,80000,6.101016998291016
1528820979.5873084,82500,5.987817764282227
1528821456.8419015,85000,5.970033168792725
1528821940.9524996,87500,5.979094505310059
1528822426.776314,90000,5.958003997802734
1528822921.1272461,92500,5.943954944610596
1528823424.4323847,95000,5.955854415893555
1528823926.7626987,97500,5.951807975769043
1528824426.2376688,100000,5.962095737457275
1528824924.098027,102500,5.947953224182129
1528825409.3917038,105000,5.94279670715332
1528825910.3258398,107500,5.948980808258057
1528826406.200382,110000,5.938083171844482
1528826907.9797142,112500,5.925218105316162
1528827409.390565,115000,5.933269500732422
1528827905.6183896,117500,5.918863773345947
1528828402.1416922,120000,5.93070125579834
1528828888.3577604,122500,5.920546531677246
1528829381.1274457,125000,5.918081283569336
1528829879.0013916,127500,5.91254997253418
1528830370.9227192,130000,5.919381618499756
1528830858.17876,132500,5.912502288818359
1528831360.8119094,135000,5.9118452072143555
1528831856.370968,137500,5.908181190490723
1528832359.062937,140000,5.912153244018555
1528832959.51834,142500,5.872534275054932
1528833578.6483283,145000,5.874207019805908
1528834208.0605748,147500,5.863917827606201
1528834841.4277873,150000,5.864296913146973
1528835463.2699432,152500,5.859524726867676
1528836092.5519307,155000,5.860823631286621
1528836722.954441,157500,5.855591297149658
1528837355.3036969,160000,5.854397296905518
1528837990.8031418,162500,5.85284423828125
1528838607.3768601,165000,5.856179714202881
1528839235.4833777,167500,5.854189872741699
1528839872.4815757,170000,5.851545810699463
1528840510.1874378,172500,5.853575706481934
1528841134.4788969,175000,5.85099458694458
1528841765.6824274,177500,5.849050045013428
1528842382.3741045,180000,5.848063945770264
1528843003.3494368,182500,5.8501200675964355
1528843620.458968,185000,5.848049163818359
1528844341.5919485,187500,5.835480690002441
1528845091.364694,190000,5.832879543304443
1528845854.5398502,192500,5.830052852630615
1528846607.272143,195000,5.829182147979736
1528847369.3673172,197500,5.8299102783203125
1528848134.4900107,200000,5.829839706420898
1528848900.9302742,202500,5.827560901641846
1528849653.218798,205000,5.825455665588379
1528850540.8709638,207500,5.822397232055664
1528851432.6235309,210000,5.820544719696045
1528852327.446349,212500,5.820217609405518
1528853231.3265483,215000,5.820425033569336
1528854116.3236163,217500,5.820400238037109
1528855026.2405744,220000,5.818110942840576
1528855912.7803488,222500,5.818899154663086
1528856800.9725492,225000,5.817624568939209
1528857682.8978515,227500,5.817552089691162
1528858573.8237727,230000,5.816018581390381
1528859457.609813,232500,5.8165059089660645
1528860342.866257,235000,5.815677165985107
1528861237.1137323,237500,5.815453052520752
1528862182.791627,240000,5.815532684326172
1528863136.079476,242500,5.815857887268066
1528864109.8920808,245000,5.813658237457275
1528865076.5353198,247500,5.814774990081787
1528866047.2759943,250000,5.813326835632324
