Wall time,Step,Value
1528364170.6425107,2500,4.709833145141602
1528364565.25399,5000,4.298155307769775
1528364961.9954348,7500,4.235820770263672
1528365365.8214085,10000,4.145810604095459
1528365771.3322024,12500,4.170433044433594
1528366173.5683389,15000,4.107003688812256
1528366580.75557,17500,4.05473518371582
1528366983.654028,20000,4.0280303955078125
1528367388.8377602,22500,4.040445804595947
1528367792.4780872,25000,4.048638343811035
1528368210.261918,27500,4.012805938720703
1528368628.0697985,30000,4.002444744110107
1528369045.3550632,32500,3.975612163543701
1528369464.3856788,35000,3.9884870052337646
1528369883.4727588,37500,3.9684314727783203
1528370311.7346396,40000,3.9530951976776123
1528370740.3006618,42500,3.9550716876983643
1528371163.7922318,45000,3.969900369644165
1528371589.2930646,47500,3.9410932064056396
1528372015.8784661,50000,3.9318466186523438
1528372447.8610716,52500,3.919673442840576
1528372877.5742283,55000,3.920290470123291
1528373305.312866,57500,3.921171188354492
1528373734.5999315,60000,3.918470859527588
1528374166.106459,62500,3.9150586128234863
1528374599.628485,65000,3.904310464859009
1528375036.7270007,67500,3.9004948139190674
1528375472.3195798,70000,3.898181200027466
1528375905.311604,72500,3.8955941200256348
1528376341.2802064,75000,3.896778106689453
1528376782.7373886,77500,3.8892576694488525
1528377224.7617736,80000,3.883786201477051
1528377666.3804345,82500,3.882667064666748
1528378107.3634953,85000,3.883399248123169
1528378549.0346298,87500,3.8809304237365723
1528378994.5174036,90000,3.875197172164917
1528379442.1448076,92500,3.8771214485168457
1528379887.0828063,95000,3.874058246612549
1528380331.4238958,97500,3.8721847534179688
1528380778.0842216,100000,3.874176263809204
1528381236.0583327,102500,3.8650879859924316
1528381695.1442022,105000,3.8656535148620605
1528382153.3377755,107500,3.8633663654327393
1528382608.5327585,110000,3.8640859127044678
1528383066.2024348,112500,3.8625242710113525
1528383568.4018111,115000,3.8595380783081055
1528384073.9074016,117500,3.860527992248535
1528384576.9391358,120000,3.8591275215148926
1528385082.3158996,122500,3.8573553562164307
1528385588.4706562,125000,3.857778787612915
1528386121.6249328,127500,3.8578152656555176
1528386651.1425388,130000,3.85593581199646
1528387180.9197237,132500,3.8549468517303467
1528387708.0663624,135000,3.855597972869873
1528388234.605797,137500,3.8544576168060303
1528388790.9299982,140000,3.8542730808258057
1528389347.176762,142500,3.852806806564331
1528389904.7205198,145000,3.8529534339904785
1528390461.0660226,147500,3.8525266647338867
1528391014.5104697,150000,3.85290789604187
1528391598.234618,152500,3.8515782356262207
1528392181.3381162,155000,3.850945234298706
1528392766.6347046,157500,3.8511483669281006
1528393351.6067688,160000,3.851071834564209
1528393939.4161966,162500,3.850783109664917
1528394524.3152416,165000,3.8499653339385986
1528395108.235828,167500,3.849813461303711
1528395694.0249214,170000,3.8500330448150635
1528396278.1137931,172500,3.8497586250305176
1528396862.4370224,175000,3.8495614528656006
1528397449.9526622,177500,3.849363327026367
1528398032.9098215,180000,3.849071741104126
1528398608.4212074,182500,3.84867787361145
1528399186.8696933,185000,3.8482606410980225
1528399763.3012507,187500,3.8486716747283936
1528400343.1570299,190000,3.848392963409424
1528400923.2539349,192500,3.8482651710510254
1528401498.824639,195000,3.8482511043548584
1528402076.875088,197500,3.847959041595459
1528402654.1704917,200000,3.8481333255767822
1528403238.453804,202500,3.847822904586792
1528403822.3742127,205000,3.8477399349212646
1528404401.7885108,207500,3.847902297973633
1528404980.9645905,210000,3.8474459648132324
1528405560.249954,212500,3.8473920822143555
1528406139.9861941,215000,3.8469598293304443
1528406719.6578782,217500,3.847299575805664
1528407298.920906,220000,3.8470306396484375
1528407878.3153725,222500,3.846834182739258
1528408455.4445467,225000,3.846693515777588
1528409037.133787,227500,3.8466014862060547
1528409615.8833451,230000,3.846517562866211
1528410194.6063375,232500,3.846297264099121
1528410772.0982952,235000,3.8462812900543213
1528411346.4327738,237500,3.8464150428771973
1528411923.7715595,240000,3.846456289291382
1528412504.451266,242500,3.845954418182373
1528413083.715234,245000,3.846497058868408
1528413666.0489833,247500,3.845978260040283
1528414245.028874,250000,3.8461945056915283
