Wall time,Step,Value
1528812249.6627028,2500,8.133368492126465
1528812445.2346427,5000,7.006733417510986
1528812647.3310392,7500,7.098538398742676
1528812849.3170311,10000,6.890913009643555
1528813052.5577817,12500,6.714183330535889
1528813254.0231369,15000,6.84457540512085
1528813455.9086003,17500,6.851038455963135
1528813656.4213188,20000,6.646537780761719
1528813860.302484,22500,6.598374366760254
1528814061.2080343,25000,6.744473457336426
1528814419.4559102,27500,6.240085601806641
1528814779.7428787,30000,6.172018051147461
1528815139.7705798,32500,6.152271270751953
1528815501.4174905,35000,6.108855724334717
1528815861.0859954,37500,6.167573928833008
1528816218.9591625,40000,6.132960319519043
1528816576.920322,42500,6.072624206542969
1528816936.494591,45000,6.096785545349121
1528817295.6089272,47500,6.074459075927734
1528817653.698104,50000,6.051628112792969
1528818211.312327,52500,5.9793243408203125
1528818759.6706297,55000,5.955916404724121
1528819307.538445,57500,5.936962604522705
1528819862.9838316,60000,5.93880033493042
1528820413.7277274,62500,5.925303936004639
1528820966.524575,65000,5.92738151550293
1528821519.2320232,67500,5.914377689361572
1528822077.978261,70000,5.917347431182861
1528822627.4828146,72500,5.908359050750732
1528823183.9610174,75000,5.896989345550537
1528823929.4316895,77500,5.874948978424072
1528824668.7306018,80000,5.866396903991699
1528825409.2937324,82500,5.860354900360107
1528826156.302472,85000,5.851109027862549
1528826897.488989,87500,5.859673976898193
1528827640.1801863,90000,5.853555202484131
1528828380.402497,92500,5.848986625671387
1528829113.4651637,95000,5.848381519317627
1528829851.3009799,97500,5.843769073486328
1528830591.0737123,100000,5.844730854034424
1528831558.155253,102500,5.8346638679504395
1528832524.448629,105000,5.831945419311523
1528833493.4535236,107500,5.8307271003723145
1528834468.0079043,110000,5.831442356109619
1528835436.7817566,112500,5.830907821655273
1528836401.3623714,115000,5.827763557434082
1528837372.5532212,117500,5.823065280914307
1528838341.1265264,120000,5.824077606201172
1528839315.197248,122500,5.8245720863342285
1528840295.8073165,125000,5.819459438323975
1528841265.9294631,127500,5.817965984344482
1528842241.6598215,130000,5.819495677947998
1528843211.4364238,132500,5.815626621246338
1528844184.1287577,135000,5.818406581878662
1528845160.4889688,137500,5.81308126449585
1528846134.1140347,140000,5.812070369720459
1528847109.532298,142500,5.813736915588379
1528848087.327542,145000,5.814595699310303
1528849066.3029253,147500,5.812211513519287
1528850043.0733588,150000,5.810742378234863
1528851018.5892427,152500,5.810855865478516
1528851987.438921,155000,5.809935092926025
1528852965.4937692,157500,5.810218334197998
1528853931.871892,160000,5.807846546173096
1528854899.8099523,162500,5.806497573852539
1528855876.1438582,165000,5.804515361785889
1528856846.2910476,167500,5.805768013000488
1528857815.76136,170000,5.804543972015381
1528858781.9836223,172500,5.803778648376465
1528859755.182751,175000,5.804006576538086
1528860721.7233908,177500,5.804214000701904
1528861697.170599,180000,5.803269863128662
1528862671.5724277,182500,5.802631855010986
1528863651.7727313,185000,5.800337791442871
1528864617.4510593,187500,5.801262378692627
1528865590.1732576,190000,5.801037788391113
1528866562.3077362,192500,5.800299644470215
1528867536.334329,195000,5.8009562492370605
1528868509.1378992,197500,5.800673484802246
1528869483.4331515,200000,5.7992424964904785
1528870454.534984,202500,5.798627853393555
1528871417.8103893,205000,5.797773361206055
1528872391.524279,207500,5.79962158203125
1528873368.889775,210000,5.798007011413574
1528874342.303231,212500,5.796903133392334
1528875305.7387254,215000,5.7977447509765625
1528876278.39573,217500,5.796633243560791
1528877249.3643003,220000,5.796471118927002
1528878222.3838623,222500,5.796431064605713
1528879194.0697286,225000,5.7966084480285645
1528880167.3511565,227500,5.796445369720459
1528881126.2049882,230000,5.795637130737305
1528882099.3537061,232500,5.795494079589844
1528883068.1263757,235000,5.794848442077637
1528884041.6854923,237500,5.794291973114014
1528885010.0246618,240000,5.794352054595947
1528885985.4956636,242500,5.794058799743652
1528886955.8234766,245000,5.7945380210876465
1528887931.504861,247500,5.794150352478027
1528888904.999052,250000,5.793435573577881
