0,Tue Jun 12 16:01:10 2018
1,Tue Jun 12 16:03:02 2018
2,Tue Jun 12 16:05:05 2018
3,Tue Jun 12 16:07:14 2018
4,Tue Jun 12 16:09:26 2018
5,Tue Jun 12 16:13:01 2018
6,Tue Jun 12 16:16:49 2018
7,Tue Jun 12 16:20:39 2018
8,Tue Jun 12 16:24:31 2018
9,Tue Jun 12 16:28:23 2018
10,Tue Jun 12 16:32:15 2018
11,Tue Jun 12 16:36:10 2018
12,Tue Jun 12 16:40:02 2018
13,Tue Jun 12 16:43:55 2018
14,Tue Jun 12 16:47:47 2018
15,Tue Jun 12 16:51:39 2018
16,Tue Jun 12 16:55:31 2018
17,Tue Jun 12 16:59:22 2018
18,Tue Jun 12 17:03:13 2018
19,Tue Jun 12 17:07:06 2018
20,Tue Jun 12 17:12:33 2018
21,Tue Jun 12 17:18:11 2018
22,Tue Jun 12 17:23:57 2018
23,Tue Jun 12 17:29:40 2018
24,Tue Jun 12 17:35:22 2018
25,Tue Jun 12 17:41:06 2018
26,Tue Jun 12 17:46:55 2018
27,Tue Jun 12 17:52:49 2018
28,Tue Jun 12 17:58:39 2018
29,Tue Jun 12 18:04:27 2018
30,Tue Jun 12 18:10:16 2018
31,Tue Jun 12 18:16:11 2018
32,Tue Jun 12 18:22:01 2018
33,Tue Jun 12 18:29:42 2018
34,Tue Jun 12 18:37:40 2018
35,Tue Jun 12 18:45:42 2018
36,Tue Jun 12 18:53:50 2018
37,Tue Jun 12 19:02:04 2018
38,Tue Jun 12 19:10:26 2018
39,Tue Jun 12 19:18:48 2018
40,Tue Jun 12 19:27:07 2018
41,Tue Jun 12 19:35:25 2018
42,Tue Jun 12 19:43:31 2018
43,Tue Jun 12 19:51:52 2018
44,Tue Jun 12 20:00:09 2018
45,Tue Jun 12 20:08:31 2018
46,Tue Jun 12 20:16:51 2018
47,Tue Jun 12 20:25:09 2018
48,Tue Jun 12 20:33:23 2018
49,Tue Jun 12 20:41:30 2018
50,Tue Jun 12 20:49:42 2018
51,Tue Jun 12 20:58:00 2018
52,Tue Jun 12 21:06:12 2018
53,Tue Jun 12 21:14:21 2018
54,Tue Jun 12 21:22:44 2018
55,Tue Jun 12 21:30:59 2018
56,Tue Jun 12 21:39:20 2018
57,Tue Jun 12 21:49:22 2018
58,Tue Jun 12 21:59:40 2018
59,Tue Jun 12 22:10:11 2018
60,Tue Jun 12 22:20:43 2018
61,Tue Jun 12 22:31:06 2018
62,Tue Jun 12 22:41:34 2018
63,Tue Jun 12 22:52:06 2018
64,Tue Jun 12 23:02:37 2018
65,Tue Jun 12 23:13:12 2018
66,Tue Jun 12 23:23:29 2018
67,Tue Jun 12 23:33:57 2018
68,Tue Jun 12 23:44:36 2018
69,Tue Jun 12 23:55:11 2018
70,Wed Jun 13 00:05:36 2018
71,Wed Jun 13 00:16:09 2018
72,Wed Jun 13 00:26:24 2018
73,Wed Jun 13 00:36:45 2018
74,Wed Jun 13 00:47:02 2018
75,Wed Jun 13 00:59:05 2018
76,Wed Jun 13 01:11:34 2018
77,Wed Jun 13 01:24:18 2018
78,Wed Jun 13 01:36:49 2018
79,Wed Jun 13 01:49:31 2018
80,Wed Jun 13 02:02:16 2018
81,Wed Jun 13 02:15:04 2018
82,Wed Jun 13 02:27:34 2018
83,Wed Jun 13 02:42:24 2018
84,Wed Jun 13 02:57:14 2018
85,Wed Jun 13 03:12:10 2018
86,Wed Jun 13 03:27:13 2018
87,Wed Jun 13 03:41:58 2018
88,Wed Jun 13 03:57:09 2018
89,Wed Jun 13 04:11:54 2018
90,Wed Jun 13 04:26:42 2018
91,Wed Jun 13 04:41:26 2018
92,Wed Jun 13 04:56:17 2018
93,Wed Jun 13 05:10:59 2018
94,Wed Jun 13 05:25:44 2018
95,Wed Jun 13 05:40:38 2018
96,Wed Jun 13 05:56:24 2018
97,Wed Jun 13 06:12:19 2018
98,Wed Jun 13 06:28:33 2018
99,Wed Jun 13 06:44:38 2018
