0,Tue Jun 12 16:01:10 2018
1,Tue Jun 12 16:04:13 2018
2,Tue Jun 12 16:07:28 2018
3,Tue Jun 12 16:10:49 2018
4,Tue Jun 12 16:14:12 2018
5,Tue Jun 12 16:17:35 2018
6,Tue Jun 12 16:20:55 2018
7,Tue Jun 12 16:24:17 2018
8,Tue Jun 12 16:27:39 2018
9,Tue Jun 12 16:31:03 2018
10,Tue Jun 12 16:34:22 2018
11,Tue Jun 12 16:40:22 2018
12,Tue Jun 12 16:46:23 2018
13,Tue Jun 12 16:52:23 2018
14,Tue Jun 12 16:58:24 2018
15,Tue Jun 12 17:04:22 2018
16,Tue Jun 12 17:10:20 2018
17,Tue Jun 12 17:16:20 2018
18,Tue Jun 12 17:22:18 2018
19,Tue Jun 12 17:28:17 2018
20,Tue Jun 12 17:34:17 2018
21,Tue Jun 12 17:43:34 2018
22,Tue Jun 12 17:52:43 2018
23,Tue Jun 12 18:01:50 2018
24,Tue Jun 12 18:11:04 2018
25,Tue Jun 12 18:20:17 2018
26,Tue Jun 12 18:29:28 2018
27,Tue Jun 12 18:38:42 2018
28,Tue Jun 12 18:47:59 2018
29,Tue Jun 12 18:57:10 2018
30,Tue Jun 12 19:06:27 2018
31,Tue Jun 12 19:18:52 2018
32,Tue Jun 12 19:31:12 2018
33,Tue Jun 12 19:43:32 2018
34,Tue Jun 12 19:55:59 2018
35,Tue Jun 12 20:08:19 2018
36,Tue Jun 12 20:20:41 2018
37,Tue Jun 12 20:33:03 2018
38,Tue Jun 12 20:45:15 2018
39,Tue Jun 12 20:57:34 2018
40,Tue Jun 12 21:09:52 2018
41,Tue Jun 12 21:26:01 2018
42,Tue Jun 12 21:42:07 2018
43,Tue Jun 12 21:58:15 2018
44,Tue Jun 12 22:14:29 2018
45,Tue Jun 12 22:30:38 2018
46,Tue Jun 12 22:46:44 2018
47,Tue Jun 12 23:02:55 2018
48,Tue Jun 12 23:19:02 2018
49,Tue Jun 12 23:35:16 2018
50,Tue Jun 12 23:51:39 2018
51,Wed Jun 13 00:07:49 2018
52,Wed Jun 13 00:24:03 2018
53,Wed Jun 13 00:40:14 2018
54,Wed Jun 13 00:56:25 2018
55,Wed Jun 13 01:12:43 2018
56,Wed Jun 13 01:28:55 2018
57,Wed Jun 13 01:45:11 2018
58,Wed Jun 13 02:01:29 2018
59,Wed Jun 13 02:17:47 2018
60,Wed Jun 13 02:34:06 2018
61,Wed Jun 13 02:50:21 2018
62,Wed Jun 13 03:06:29 2018
63,Wed Jun 13 03:22:47 2018
64,Wed Jun 13 03:38:55 2018
65,Wed Jun 13 03:55:03 2018
66,Wed Jun 13 04:11:19 2018
67,Wed Jun 13 04:27:29 2018
68,Wed Jun 13 04:43:39 2018
69,Wed Jun 13 04:59:43 2018
70,Wed Jun 13 05:15:56 2018
71,Wed Jun 13 05:32:03 2018
72,Wed Jun 13 05:48:18 2018
73,Wed Jun 13 06:04:34 2018
74,Wed Jun 13 06:20:53 2018
75,Wed Jun 13 06:36:59 2018
76,Wed Jun 13 06:53:13 2018
77,Wed Jun 13 07:09:23 2018
78,Wed Jun 13 07:25:38 2018
79,Wed Jun 13 07:41:52 2018
80,Wed Jun 13 07:58:06 2018
81,Wed Jun 13 08:14:17 2018
82,Wed Jun 13 08:30:19 2018
83,Wed Jun 13 08:46:33 2018
84,Wed Jun 13 09:02:52 2018
85,Wed Jun 13 09:19:03 2018
86,Wed Jun 13 09:35:07 2018
87,Wed Jun 13 09:51:20 2018
88,Wed Jun 13 10:07:32 2018
89,Wed Jun 13 10:23:44 2018
90,Wed Jun 13 10:39:55 2018
91,Wed Jun 13 10:56:09 2018
92,Wed Jun 13 11:12:07 2018
93,Wed Jun 13 11:28:21 2018
94,Wed Jun 13 11:44:29 2018
95,Wed Jun 13 12:00:45 2018
96,Wed Jun 13 12:16:51 2018
97,Wed Jun 13 12:33:07 2018
98,Wed Jun 13 12:49:17 2018
99,Wed Jun 13 13:05:33 2018
