0,82.15,85.4,69.2,84.8,89.2
1,82.0,88.2,69.2,81.6,89.0
2,75.9,78.8,55.8,85.8,83.2
3,78.05,81.2,71.4,79.6,80.0
4,81.35,88.6,62.6,81.4,92.8
5,81.25,87.4,64.2,87.2,86.2
6,76.8,77.2,56.6,87.6,85.8
7,78.7,82.8,66.6,81.4,84.0
8,83.15,88.4,80.4,79.8,84.0
9,80.0,79.4,70.2,85.2,85.2
10,77.15,83.0,57.0,84.2,84.4
11,72.35,76.6,60.2,86.8,65.8
12,85.8,91.6,74.2,87.4,90.0
13,76.8,79.4,73.4,77.8,76.6
14,82.3,95.4,61.4,87.6,84.8
15,71.8,62.2,60.6,90.0,74.4
16,80.3,77.2,75.4,87.2,81.4
17,86.95,88.0,84.2,88.2,87.4
18,81.25,86.2,76.8,82.4,79.6
19,77.1,93.2,66.8,64.2,84.2
20,86.6,89.2,84.4,85.2,87.6
21,81.2,97.0,51.4,81.8,94.6
22,75.65,71.2,63.4,81.2,86.8
23,79.85,94.8,48.8,81.2,94.6
24,76.1,80.4,69.0,82.6,72.4
25,78.6,84.8,65.2,73.8,90.6
26,80.0,86.4,61.0,87.2,85.4
27,79.8,77.6,66.0,86.8,88.8
28,67.95,81.8,71.0,38.0,81.0
29,80.9,87.6,59.2,90.6,86.2
30,75.85,67.2,70.4,85.0,80.8
31,80.4,89.2,62.2,86.8,83.4
32,82.5,94.6,69.0,72.8,93.6
33,82.9,95.2,72.0,80.0,84.4
34,80.55,89.0,60.4,83.6,89.2
35,83.05,92.8,77.4,80.0,82.0
36,78.55,90.2,45.4,85.6,93.0
37,76.25,68.2,81.0,85.6,70.2
38,83.6,92.6,69.8,77.8,94.2
39,74.65,75.0,66.4,84.0,73.2
40,66.0,89.2,22.4,58.0,94.4
41,80.15,87.0,68.8,83.6,81.2
42,82.2,89.8,67.8,82.2,89.0
43,80.1,87.2,63.0,85.8,84.4
44,81.0,92.8,62.4,79.2,89.6
45,79.95,85.0,66.8,76.0,92.0
46,79.25,81.0,74.0,87.4,74.6
47,79.45,88.0,59.6,83.8,86.4
48,83.2,83.6,74.8,81.6,92.8
49,79.5,84.6,62.4,81.2,89.8
50,70.65,90.2,76.8,35.4,80.2
51,78.35,87.4,49.6,83.4,93.0
52,80.65,89.4,72.2,73.8,87.2
53,82.0,90.8,68.6,75.0,93.6
54,82.9,88.0,70.0,86.2,87.4
55,81.05,85.4,66.6,82.2,90.0
56,84.0,87.2,77.6,83.2,88.0
57,78.7,87.4,48.6,90.8,88.0
58,82.2,87.2,69.2,83.4,89.0
59,83.55,86.2,80.0,82.0,86.0
60,84.4,87.2,82.6,76.0,91.8
61,83.85,89.0,75.8,77.4,93.2
62,80.05,86.0,74.2,80.8,79.2
63,82.25,74.4,75.0,85.6,94.0
64,82.6,89.2,71.2,87.2,82.8
65,81.8,85.8,71.4,80.0,90.0
66,78.65,83.6,69.4,82.2,79.4
67,76.3,77.2,65.0,88.8,74.2
68,81.1,84.8,74.2,89.2,76.2
69,75.35,86.2,69.6,80.6,65.0
70,79.8,93.8,52.4,82.2,90.8
71,79.5,90.0,60.6,88.8,78.6
72,85.0,89.4,80.8,78.2,91.6
73,83.2,92.6,69.0,77.2,94.0
74,83.65,89.6,69.6,80.0,95.4
75,79.15,81.4,69.2,87.8,78.2
76,79.9,84.4,73.4,80.2,81.6
77,80.6,87.6,67.0,87.4,80.4
78,64.5,66.2,44.2,91.4,56.2
79,86.65,89.2,86.2,88.8,82.4
80,81.1,88.0,61.8,81.0,93.6
81,58.5,57.6,59.0,78.0,39.4
82,73.85,81.2,59.0,75.4,79.8
83,82.2,92.0,68.6,76.4,91.8
84,83.6,85.8,76.8,79.8,92.0
85,82.75,84.4,74.4,87.0,85.2
86,82.45,87.8,72.2,85.8,84.0
87,83.0,92.2,68.4,83.4,88.0
88,81.0,90.0,61.0,82.0,91.0
89,81.25,86.6,67.2,84.8,86.4
90,74.2,80.8,45.4,87.0,83.6
91,83.55,91.2,74.6,86.8,81.6
92,79.75,89.4,60.8,88.6,80.2
93,83.05,91.2,65.8,82.2,93.0
94,63.95,59.2,81.4,71.2,44.0
95,78.75,77.6,75.8,79.8,81.8
96,71.4,62.0,61.6,91.0,71.0
97,77.3,83.0,55.8,81.0,89.4
98,79.65,83.4,66.4,87.4,81.4
99,84.65,84.8,77.2,87.0,89.6
