0,83.95,90.6,75.4,77.2,92.6
1,80.15,89.0,66.2,81.8,83.6
2,84.1,87.6,75.0,83.4,90.4
3,83.25,87.0,79.8,79.8,86.4
4,83.05,86.8,73.2,83.4,88.8
5,81.05,87.0,74.0,72.4,90.8
6,84.45,89.2,79.8,82.2,86.6
7,82.65,90.4,73.2,77.2,89.8
8,80.95,89.8,65.8,79.8,88.4
9,78.35,86.0,57.6,83.8,86.0
10,77.75,89.6,48.6,81.4,91.4
11,82.3,90.4,64.8,81.2,92.8
12,80.45,88.6,71.6,73.2,88.4
13,83.5,92.4,74.0,78.6,89.0
14,80.5,93.6,67.2,78.2,83.0
15,70.9,54.4,67.2,76.2,85.8
16,77.85,88.6,54.2,72.6,96.0
17,80.5,94.4,53.2,82.4,92.0
18,79.05,90.4,53.4,81.8,90.6
19,84.25,92.4,71.4,80.8,92.4
20,82.95,86.8,69.0,83.6,92.4
21,81.05,87.4,67.8,80.8,88.2
22,83.25,93.0,67.8,84.6,87.6
23,82.35,87.2,79.8,75.8,86.6
24,83.2,87.8,73.0,84.0,88.0
25,84.95,90.0,83.4,78.8,87.6
26,83.85,90.8,72.4,81.6,90.6
27,79.25,87.4,60.2,81.2,88.2
28,83.5,91.4,74.4,77.4,90.8
29,80.8,84.0,72.0,75.0,92.2
30,81.5,83.0,75.4,75.4,92.2
31,77.75,75.8,66.6,81.8,86.8
32,80.65,79.4,71.0,82.4,89.8
33,80.2,86.0,73.0,75.4,86.4
34,82.85,91.6,65.8,81.4,92.6
35,82.0,85.4,79.8,75.4,87.4
36,79.0,82.0,70.2,82.4,81.4
37,83.15,89.4,70.6,81.8,90.8
38,82.7,89.4,69.8,78.0,93.6
39,68.1,56.2,56.6,77.6,82.0
40,81.2,89.6,61.6,78.8,94.8
41,82.75,84.2,72.6,88.4,85.8
42,82.75,86.4,73.2,83.2,88.2
43,73.4,87.8,83.8,76.6,45.4
44,83.4,90.8,68.8,80.6,93.4
45,78.05,80.6,59.2,75.2,97.2
46,84.2,89.2,78.8,78.8,90.0
47,79.75,83.8,62.6,86.6,86.0
48,81.3,91.0,62.4,83.6,88.2
49,81.7,89.4,66.4,77.0,94.0
50,77.55,89.2,51.0,90.0,80.0
51,78.75,79.6,72.8,76.2,86.4
52,82.7,90.6,69.6,81.4,89.2
53,84.3,92.4,72.6,79.4,92.8
54,81.35,91.6,58.2,86.4,89.2
55,84.25,91.2,76.8,75.6,93.4
56,83.0,91.0,70.6,79.6,90.8
57,82.7,91.4,67.2,86.4,85.8
58,81.95,87.0,80.6,75.0,85.2
59,75.7,89.0,41.6,86.0,86.2
60,81.05,90.8,67.0,71.8,94.6
61,85.0,90.0,82.0,84.0,84.0
62,79.3,94.0,49.2,79.8,94.2
63,68.85,62.4,53.2,92.4,67.4
64,82.45,92.8,67.4,82.2,87.4
65,83.35,90.0,72.6,80.8,90.0
66,79.55,81.8,64.4,84.6,87.4
67,80.9,86.6,64.4,82.2,90.4
68,80.85,83.8,84.8,75.8,79.0
69,82.4,91.6,75.6,74.6,87.8
70,82.25,87.8,77.8,70.2,93.2
71,79.8,88.4,55.6,83.6,91.6
72,83.6,87.8,82.0,75.6,89.0
73,81.05,86.8,74.0,75.2,88.2
74,79.85,83.4,75.8,76.0,84.2
75,81.05,94.4,60.6,84.2,85.0
76,83.65,88.2,79.0,78.4,89.0
77,79.2,90.8,56.6,80.2,89.2
78,76.2,78.8,71.0,73.4,81.6
79,78.7,85.0,63.4,81.4,85.0
80,69.8,57.6,58.6,82.6,80.4
81,81.85,91.0,67.6,84.2,84.6
82,82.3,87.8,70.2,78.8,92.4
83,82.2,88.6,67.0,80.4,92.8
84,83.45,87.8,78.6,79.8,87.6
85,79.45,79.6,67.6,84.4,86.2
86,83.95,90.6,80.0,77.6,87.6
87,80.6,86.0,64.6,84.8,87.0
88,81.9,91.8,66.2,77.8,91.8
89,80.9,81.4,71.4,77.0,93.8
90,84.5,93.0,71.8,82.6,90.6
91,80.45,90.0,60.2,86.8,84.8
92,82.65,89.4,68.2,76.2,96.8
93,82.5,81.6,75.6,83.2,89.6
94,83.6,86.8,80.8,78.0,88.8
95,79.8,79.6,73.0,78.2,88.4
96,83.05,89.6,70.0,86.6,86.0
97,83.0,96.2,71.2,80.2,84.4
98,76.5,82.0,54.4,85.2,84.4
99,82.55,85.8,74.6,82.4,87.4
