0,79.1,93.6,49.6,85.4,87.8
1,80.65,93.8,58.8,86.8,83.2
2,80.25,84.8,64.0,83.2,89.0
3,79.75,84.2,69.6,81.8,83.4
4,78.3,85.4,55.8,84.0,88.0
5,82.5,90.6,72.6,74.6,92.2
6,84.35,90.2,81.6,74.4,91.2
7,79.4,87.0,67.2,78.0,85.4
8,76.8,82.8,53.8,82.0,88.6
9,81.2,95.2,62.2,73.2,94.2
10,79.9,86.0,62.4,81.8,89.4
11,80.35,87.8,72.8,81.0,79.8
12,83.15,87.6,78.0,75.6,91.4
13,82.6,89.0,80.2,76.4,84.8
14,83.2,89.6,74.0,80.2,89.0
15,80.8,91.0,66.0,79.2,87.0
16,76.35,84.6,57.6,77.0,86.2
17,83.8,92.4,72.4,79.8,90.6
18,77.85,76.8,64.0,80.2,90.4
19,84.05,87.2,86.2,75.0,87.8
20,77.7,80.6,72.4,74.0,83.8
21,81.2,92.8,60.2,81.8,90.0
22,80.95,87.0,71.0,76.0,89.8
23,83.2,91.0,73.8,76.8,91.2
24,77.65,93.6,47.6,76.6,92.8
25,73.25,73.0,59.4,84.4,76.2
26,78.8,89.0,58.8,81.2,86.2
27,80.45,93.8,57.6,80.8,89.6
28,76.4,88.0,47.2,85.8,84.6
29,72.7,64.4,64.8,79.0,82.6
30,80.4,84.8,68.6,75.8,92.4
31,55.7,23.6,56.0,83.2,60.0
32,76.35,76.8,76.8,78.6,73.2
33,83.35,89.4,74.8,79.8,89.4
34,79.9,83.4,69.6,76.0,90.6
35,79.4,86.2,62.2,80.2,89.0
36,81.45,90.8,73.8,80.2,81.0
37,81.75,86.4,69.2,86.4,85.0
38,82.3,92.6,68.8,77.4,90.4
39,69.8,69.4,48.2,82.0,79.6
40,78.45,91.4,50.2,78.2,94.0
41,82.5,84.8,78.8,79.6,86.8
42,80.1,92.2,56.6,81.0,90.6
43,81.45,88.4,66.0,79.0,92.4
44,81.65,87.2,67.6,81.8,90.0
45,80.15,89.6,63.0,79.0,89.0
46,63.75,74.2,80.0,13.0,87.8
47,80.15,88.4,63.6,80.4,88.2
48,79.25,81.4,76.8,73.8,85.0
49,74.6,67.4,64.4,81.6,85.0
50,80.05,83.8,73.6,74.4,88.4
51,82.85,88.6,75.0,76.4,91.4
52,80.9,89.8,59.4,88.2,86.2
53,81.2,84.8,78.4,75.2,86.4
54,81.35,90.2,64.0,80.6,90.6
55,79.2,91.2,53.4,78.2,94.0
56,80.5,93.4,57.8,81.6,89.2
57,79.9,85.8,59.8,82.8,91.2
58,77.6,79.8,60.8,78.0,91.8
59,80.25,87.8,66.8,77.2,89.2
60,78.95,78.6,69.2,75.4,92.6
61,79.9,88.0,57.4,82.8,91.4
62,80.5,83.8,77.2,78.4,82.6
63,69.7,49.6,77.6,76.8,74.8
64,83.2,87.4,75.8,77.2,92.4
65,77.45,82.0,76.8,71.6,79.4
66,78.35,85.2,60.6,76.0,91.6
67,74.3,86.4,49.2,69.4,92.2
68,76.55,76.8,65.6,78.0,85.8
69,80.8,83.8,67.6,81.2,90.6
70,78.45,87.0,56.4,84.4,86.0
71,79.45,79.8,70.2,77.4,90.4
72,81.6,92.2,67.0,84.2,83.0
73,81.65,88.6,65.2,81.0,91.8
74,79.7,91.0,52.6,84.0,91.2
75,81.5,92.8,62.4,84.0,86.8
76,78.35,78.0,70.6,78.4,86.4
77,81.85,89.4,67.4,78.8,91.8
78,79.15,87.8,57.2,83.8,87.8
79,79.1,91.8,59.2,78.6,86.8
80,81.15,89.6,79.4,74.8,80.8
81,83.35,89.4,74.6,77.6,91.8
82,78.5,83.0,64.0,78.8,88.2
83,81.0,84.6,74.6,77.8,87.0
84,83.05,88.4,76.0,74.4,93.4
85,83.35,93.6,69.6,79.4,90.8
86,83.35,92.4,72.0,80.6,88.4
87,79.25,92.0,55.6,89.4,80.0
88,73.75,75.6,51.4,79.8,88.2
89,80.4,85.4,66.2,81.6,88.4
90,79.7,82.6,71.4,77.2,87.6
91,76.0,74.2,67.4,77.0,85.4
92,83.45,86.6,85.6,80.8,80.8
93,69.05,79.4,38.4,87.8,70.6
94,81.15,89.2,69.2,80.4,85.8
95,83.25,88.8,76.0,83.0,85.2
96,80.35,87.0,67.4,83.4,83.6
97,78.8,92.0,55.8,76.2,91.2
98,81.75,88.2,65.4,81.6,91.8
99,84.15,92.2,71.4,80.0,93.0
