0,77.4,83.0,74.8,69.4,82.4
1,73.05,81.0,44.6,82.0,84.6
2,78.1,85.4,59.0,77.2,90.8
3,77.6,74.6,72.8,82.4,80.6
4,78.2,81.4,71.4,74.4,85.6
5,76.45,78.6,60.8,85.6,80.8
6,74.15,82.8,50.6,78.0,85.2
7,76.95,81.8,74.4,81.6,70.0
8,74.55,76.4,62.8,75.8,83.2
9,75.1,74.2,61.0,75.4,89.8
10,80.35,88.0,67.8,90.8,74.8
11,70.35,58.2,65.6,76.6,81.0
12,76.6,76.8,80.4,73.0,76.2
13,79.25,80.6,74.6,78.4,83.4
14,77.65,85.4,60.8,78.2,86.2
15,76.4,86.0,58.6,68.6,92.4
16,80.05,84.2,71.0,75.8,89.2
17,77.9,86.6,70.8,83.2,71.0
18,73.9,74.0,70.4,85.8,65.4
19,62.65,42.2,72.0,89.4,47.0
20,79.55,81.8,69.6,81.8,85.0
21,77.5,73.8,79.0,75.4,81.8
22,76.95,74.0,70.6,84.8,78.4
23,77.3,79.0,73.8,74.8,81.6
24,80.25,87.8,67.8,83.6,81.8
25,66.0,48.8,63.2,91.4,60.6
26,76.05,87.0,49.2,79.4,88.6
27,74.05,90.4,37.6,74.6,93.6
28,79.4,78.2,80.4,82.6,76.4
29,80.2,85.8,72.8,74.6,87.6
30,76.35,83.6,56.8,74.4,90.6
31,78.75,85.8,59.6,80.0,89.6
32,77.3,85.4,61.2,75.0,87.6
33,73.8,75.8,63.2,81.8,74.4
34,78.15,87.0,57.0,80.2,88.4
35,78.95,88.6,57.2,77.0,93.0
36,76.05,81.4,59.6,74.8,88.4
37,78.35,81.4,71.2,86.6,74.2
38,75.3,78.0,62.4,76.0,84.8
39,80.75,90.6,73.0,78.0,81.4
40,76.05,68.0,69.2,80.4,86.6
41,74.85,77.8,62.4,86.0,73.2
42,75.7,88.4,53.6,72.4,88.4
43,79.85,85.4,71.0,86.2,76.8
44,72.85,62.8,73.2,87.8,67.6
45,74.85,91.8,51.8,85.0,70.8
46,76.05,78.8,63.8,80.8,80.8
47,70.2,61.0,53.2,80.2,86.4
48,75.7,75.4,66.6,79.6,81.2
49,72.3,67.6,56.0,85.8,79.8
50,75.4,75.8,72.6,77.0,76.2
51,79.5,88.4,63.0,78.0,88.6
52,76.2,82.6,60.4,77.4,84.4
53,74.2,76.4,67.0,84.6,68.8
54,75.6,77.6,61.8,81.4,81.6
55,77.15,84.6,53.0,79.8,91.2
56,76.3,85.8,60.8,83.8,74.8
57,70.0,58.8,69.6,80.6,71.0
58,79.2,88.0,64.0,83.2,81.6
59,76.95,82.4,66.0,80.0,79.4
60,80.4,90.0,60.0,82.6,89.0
61,76.45,84.8,56.4,77.0,87.6
62,74.35,91.0,38.6,79.2,88.6
63,75.4,75.6,61.0,85.2,79.8
64,79.9,83.6,72.8,77.4,85.8
65,76.95,79.6,61.4,75.4,91.4
66,76.15,82.8,58.6,78.4,84.8
67,77.55,90.0,61.2,84.4,74.6
68,68.3,51.4,66.8,82.0,73.0
69,77.0,79.4,70.8,83.8,74.0
70,78.8,84.4,60.2,77.6,93.0
71,76.75,81.6,69.0,84.8,71.6
72,71.1,67.6,52.4,80.8,83.6
73,78.5,84.8,61.6,81.6,86.0
74,73.05,77.0,55.2,85.6,74.4
75,79.55,85.0,67.2,83.4,82.6
76,74.95,70.0,70.0,73.4,86.4
77,71.0,60.8,67.8,81.6,73.8
78,63.65,86.4,57.2,51.8,59.2
79,77.85,85.2,64.0,79.4,82.8
80,75.65,79.6,57.8,79.4,85.8
81,76.5,82.0,65.2,75.4,83.4
82,77.4,79.2,66.4,81.8,82.2
83,78.1,76.8,76.4,81.0,78.2
84,77.2,75.6,77.2,80.2,75.8
85,67.55,55.2,58.2,88.4,68.4
86,70.9,63.2,55.8,80.2,84.4
87,79.05,85.8,61.6,82.2,86.6
88,76.15,86.2,64.6,75.0,78.8
89,78.15,80.6,71.2,78.2,82.6
90,76.7,81.4,64.8,76.8,83.8
91,74.75,79.4,52.6,75.0,92.0
92,77.95,85.2,55.0,81.4,90.2
93,77.75,81.2,66.0,84.2,79.6
94,71.7,67.0,64.6,78.8,76.4
95,72.85,68.4,60.6,80.2,82.2
96,77.9,79.4,63.2,92.2,76.8
97,74.5,77.4,57.0,79.6,84.0
98,77.6,76.8,71.0,78.4,84.2
99,76.85,78.4,63.8,84.8,80.4
