0,683.8368725776672, 513.9086779952049, 490.545361995697, 464.15763425827026, 438.35668817162514, 408.02432122826576, 359.45349791646004, 336.07423493266106, 313.36167711764574, 308.22568614035845, 300.28072882443666, 271.6332851871848, 292.42362897098064, 258.8042297028005, 260.13095968961716
1,706.178696513176, 516.9012697339058, 499.7416558265686, 479.6417957544327, 465.03534734249115, 411.59704980254173, 381.10723239183426, 346.845666334033, 313.41015070676804, 290.3178077638149, 292.48240377008915, 277.09557876735926, 282.9539737328887, 243.27729568630457, 250.04714471288025
2,690.8268401622772, 523.3823217749596, 509.47225427627563, 486.2062938809395, 462.3153680562973, 431.25813749432564, 419.57964542508125, 392.01077085733414, 357.24168986082077, 343.75590148568153, 330.9222376793623, 310.7133238390088, 281.5627534389496, 261.07728158310056, 273.28043139725924
3,728.3059093952179, 516.9928141236305, 497.07338750362396, 468.81719064712524, 452.0562365055084, 408.2660726904869, 392.766504406929, 408.9150431752205, 361.1482533812523, 384.53636153042316, 325.14497146755457, 342.9913465231657, 284.35081546008587, 285.72609831765294, 251.94823919050395
4,643.2800464630127, 508.8804397583008, 484.3250957727432, 456.99783685803413, 431.4192503988743, 396.22944420576096, 360.8758986145258, 333.55174247920513, 301.07116371393204, 295.79319097846746, 318.03148363530636, 275.6788923088461, 300.4910476654768, 245.2309908028692, 242.73216496035457
5,684.8516434431076, 505.5521921515465, 479.3989043235779, 435.3193038702011, 413.58080673217773, 382.9820963293314, 350.0086904466152, 326.6671376526356, 298.3777841627598, 289.0177735313773, 311.72067005187273, 253.87473843991756, 252.88438519090414, 230.5633722692728, 258.1122211124748
6,776.05719435215, 513.5493718981743, 491.43949830532074, 452.3340027332306, 409.19520758092403, 370.486673027277, 345.93301048874855, 325.89124754816294, 290.6267430335283, 281.35830207541585, 268.93640507012606, 254.1139473617077, 240.73505881801248, 228.78483164310455, 245.45268940366805
7,647.2670930624008, 521.7721419930458, 500.2762590646744, 462.2629338502884, 446.53637304902077, 416.6058384180069, 398.0033720135689, 352.16822093725204, 335.2424925342202, 315.97720535099506, 306.5367995351553, 278.88838101923466, 273.02083479613066, 266.140557423234, 250.9755886606872
8,765.7473965883255, 512.4183017611504, 493.17653608322144, 467.7032163441181, 448.74872809648514, 416.5638045370579, 384.93614652752876, 364.33874893188477, 328.2890033274889, 306.42721366509795, 297.0881391763687, 275.6237804815173, 270.7522377073765, 245.06387759372592, 247.0548752900213
9,727.4089790582657, 516.1132689118385, 492.0686893463135, 469.5318822860718, 446.40154504776, 414.8569150567055, 381.00643587112427, 352.4484184384346, 331.36450090259314, 319.12936179339886, 291.9865135550499, 286.6825791299343, 255.7810539342463, 243.75578506290913, 231.9279108196497
