0,685.7383744716644, 539.1540040373802, 521.076033115387, 500.9369833469391, 462.3472627401352, 391.63385063409805, 331.5721935033798, 285.47301049530506, 254.37644305825233, 216.0067305751145, 438.52625784277916, 376.2266283929348, 343.15369422733784, 317.195260822773, 301.9134383648634, 273.361407071352, 289.61507131904364, 254.9899365156889, 244.47963629290462, 235.01975026354194
1,702.2276532649994, 536.2641258239746, 511.6123381257057, 488.76932376623154, 426.9503176808357, 364.11969646811485, 321.85632556676865, 286.0311303585768, 272.22711569070816, 230.22767539322376, 498.2833505868912, 422.37318247556686, 373.48476338386536, 352.8572733104229, 333.8436350822449, 318.0000590607524, 288.2130490168929, 256.7259249687195, 251.95339880138636, 257.032747682184
2,764.1571139097214, 540.0895035266876, 514.5714740753174, 483.94079631567, 410.6549897789955, 343.4244635999203, 319.45610842108727, 301.73335123062134, 254.56496104598045, 231.90526432543993, 547.4826645255089, 434.9532619714737, 382.70899157226086, 332.10042294859886, 306.3309196308255, 286.16112837195396, 265.4407423734665, 258.8685864955187, 229.36737213283777, 241.4191673770547
3,665.8972901105881, 533.1590193510056, 507.30281656980515, 480.48692148923874, 419.7217363715172, 346.28327964246273, 295.74206014722586, 258.8772408142686, 211.3373260088265, 168.00272646918893, 389.0814321860671, 323.20285308361053, 283.86839018017054, 281.3778202459216, 263.3699910454452, 240.04584203660488, 230.92329872772098, 216.22970006614923, 218.38636032305658, 203.16854509152472
4,686.2674558162689, 541.7846373319626, 530.748113155365, 512.1490839719772, 480.27827537059784, 445.40981262922287, 397.59288784861565, 338.0473259091377, 290.81302616000175, 221.55039835348725, 385.5123467743397, 343.855501011014, 312.53691732883453, 289.4348414763808, 288.2123291194439, 255.19597826898098, 253.27561808004975, 247.15888787806034, 236.50074819475412, 226.34428913146257
5,663.6540150642395, 542.6565663814545, 531.4208909869194, 509.80219489336014, 478.2562984228134, 427.9507864713669, 375.85358890891075, 327.6125085800886, 273.5078132227063, 227.62446425110102, 404.1066118180752, 359.84745916724205, 315.1249846071005, 296.68675749748945, 281.9711877182126, 258.8982374817133, 265.4567808546126, 234.47844352945685, 224.4148069769144, 224.37925318442285
6,715.8967086076736, 537.878947854042, 517.5176916718483, 476.5666317343712, 431.9506039917469, 357.62691405415535, 291.5181466937065, 277.22786873579025, 233.92512288689613, 207.11714824289083, 470.47692862153053, 402.4322158396244, 357.2720827162266, 337.015195325017, 324.57086077332497, 300.7148383781314, 290.5878369100392, 272.1228469014168, 256.4468778297305, 246.92534763365984
7,696.5333904027939, 531.1677780151367, 502.9924330711365, 469.92307007312775, 400.15051686763763, 345.6678662598133, 294.75170527398586, 229.9481262564659, 185.44685693085194, 145.79920030385256, 436.9303013086319, 355.28071643412113, 325.22293615341187, 297.7739143669605, 271.8988412544131, 250.17891866713762, 257.4070017412305, 248.61402394622564, 215.92677244916558, 205.11662928946316
8,821.0251109600067, 540.2276839017868, 527.5702622532845, 510.99931102991104, 486.2172437906265, 438.965748667717, 404.57837580144405, 349.19184213876724, 291.17801539599895, 232.8325349651277, 408.7087734937668, 363.5241367518902, 320.93070927262306, 318.11354273557663, 290.34201569855213, 256.1385280787945, 263.0133375376463, 247.61020007357, 233.10495548695326, 221.39444118365645
9,705.3296358585358, 538.5412234067917, 524.4514177441597, 504.5670790672302, 467.5856974720955, 435.5261450409889, 378.48508770018816, 358.8800114542246, 308.21251340582967, 260.44772178679705, 404.5650638639927, 367.08282731473446, 331.51978501677513, 327.24111247062683, 305.6091293916106, 289.71332098543644, 274.48886761814356, 275.45099291205406, 275.3385756313801, 262.9127339236438
10,653.7938321828842, 537.6645023822784, 515.8413571119308, 490.91268199682236, 440.7968841791153, 371.87967762351036, 334.5848134458065, 287.6452157795429, 255.62775874882936, 221.99309803545475, 460.77658900618553, 397.55152824521065, 342.06689490377903, 317.7234076708555, 285.8276144042611, 264.45568573847413, 269.51898984238505, 231.0696438625455, 239.51994017139077, 218.59729650989175
11,836.1488789319992, 538.6464930772781, 518.3150129318237, 491.49855130910873, 418.0365592241287, 352.83874693512917, 312.3905876427889, 275.41464026272297, 253.71466501057148, 230.70782663673162, 483.0137731432915, 416.856607824564, 371.64555248618126, 340.89085280895233, 328.6056180894375, 299.3572176247835, 285.67855616658926, 285.18838246166706, 260.6945279240608, 261.4078605622053
12,691.767431974411, 536.0754427909851, 515.3110523223877, 491.21532797813416, 416.2526317834854, 347.01109766960144, 290.59524217247963, 258.29396411031485, 220.92041555047035, 182.77960747480392, 424.0476013123989, 347.43661327660084, 308.1380473896861, 284.365749232471, 279.91116654872894, 250.98347295075655, 239.83231196552515, 226.17000968754292, 215.565051227808, 218.58709810115397
13,733.9101662635803, 541.7952082157135, 529.371582865715, 507.14122158288956, 448.9156191945076, 391.74925965070724, 347.34359058737755, 319.1400207877159, 291.1936760097742, 264.2986703515053, 494.4850944876671, 413.94297629594803, 382.77500043809414, 344.02159048616886, 321.34005476534367, 303.7565992176533, 289.2621323466301, 256.91140546649694, 245.94971442222595, 237.16025713831186
