0,718.8062151670456, 539.5825492143631, 523.1872252225876, 503.91193848848343, 463.3236691057682, 419.95837303996086, 365.79958206415176, 308.2948915809393, 259.2936718314886, 207.92230419814587, 161.85386244393885, 147.7147767096758, 135.6620598062873, 103.57867217389867, 91.48683759535197, 88.26703391794581, 99.06362515117507, 86.94685040228069, 63.88045966853679, 57.595162963611074, 292.26554610580206, 256.9523554034531, 241.1777844130993, 218.1540610678494, 202.28348677046597, 207.62229442689568, 202.99291175976396, 194.51327644474804, 180.36167153716087, 168.08942405879498, 290.1386386230588, 268.6161781512201, 249.8363404534757, 255.71983847022057, 235.89663014560938
1,656.2477421760559, 540.165825843811, 527.0851372480392, 508.1090878248215, 469.14712756872177, 384.58835741877556, 328.0948778241873, 286.96319495141506, 251.1705403700471, 212.7572487220168, 190.27759702131152, 168.426963288337, 153.87655856460333, 133.19545425474644, 106.6526293437928, 102.09644283726811, 102.54760600742884, 99.91028172243387, 83.28778723115101, 71.39837184757926, 294.5194811411202, 251.72788335382938, 243.41105957329273, 226.57109815627337, 217.60813390277326, 201.67344253882766, 199.77234106324613, 190.89540498703718, 185.84827077016234, 176.71477555297315, 296.79824402183294, 271.24551894143224, 251.2329985126853, 241.3710907548666, 240.07305999100208
2,678.6446586847305, 535.568657040596, 508.63926643133163, 486.1841704249382, 432.80548536777496, 371.43093007802963, 310.75910256803036, 264.63932778686285, 225.3616362027824, 175.29267015494406, 151.91284417547286, 145.13508908823133, 129.96282324101776, 105.57267070608214, 83.83240663656034, 83.67532946541905, 81.9282938328106, 75.36111152381636, 57.6290570194833, 49.884237677179044, 274.0577916689217, 244.84529902786016, 219.32038896530867, 209.00709242001176, 196.92645307257771, 178.29604100435972, 189.37514696642756, 161.89702885504812, 162.27714424487203, 158.28844424150884, 258.83217573165894, 240.37225750647485, 226.77650582883507, 217.0600329246372, 222.0076434817165
3,725.261351943016, 538.2400034666061, 520.4572455883026, 502.29582023620605, 456.0445169210434, 391.39013239741325, 336.6784419864416, 294.39589650928974, 257.7419345676899, 236.71354906260967, 197.44472704455256, 183.1886319220066, 174.37128535285592, 136.42698330804706, 121.6245503174141, 112.79269961919636, 104.46656355261803, 102.10255994042382, 75.05939773237333, 68.23780264158268, 280.8818406164646, 233.93507880717516, 243.9946350455284, 210.80434585362673, 198.37569395452738, 172.6911159772426, 172.1030281316489, 175.14517567679286, 158.7634147098288, 150.7027907683514, 247.22970646992326, 225.55316668748856, 208.60584197565913, 222.12646197341383, 203.05970705486834
4,713.5416158437729, 540.5667592287064, 524.361391544342, 499.9261239171028, 465.1024342775345, 394.2390858232975, 344.6829896271229, 301.21867011487484, 249.44545422494411, 221.8931561112404, 199.66916712373495, 174.42458639666438, 165.6558910869062, 123.85390198696405, 109.8520695026964, 98.97841558605433, 85.03699016314931, 99.68486151099205, 67.24077658134047, 55.87461784383049, 306.3217088468373, 258.9931075498462, 239.59829026460648, 215.61491329595447, 213.15424237959087, 187.7884805686772, 187.71411066129804, 183.1113507281989, 166.4270161576569, 176.1680401004851, 293.57649268582463, 258.04208406060934, 234.89669547602534, 243.68411565944552, 223.66146525368094
5,693.3426774740219, 535.9328380823135, 510.39379239082336, 459.83154398202896, 391.132915943861, 342.9880796968937, 297.38671576976776, 281.7933975160122, 234.5234840810299, 215.58050363510847, 186.733812764287, 159.20285932347178, 160.8911884110421, 111.67058426886797, 105.41960846725851, 102.92410892713815, 94.98156568827108, 86.99140951852314, 65.77814395539463, 62.40434603909671, 288.37226777896285, 249.411629229784, 231.2401783503592, 210.65880382061005, 194.90693604201078, 177.26763525605202, 181.69835653342307, 178.18616007454693, 158.31670041102916, 158.27734489832073, 281.4380632713437, 243.4430443495512, 229.21675008535385, 220.4776825979352, 212.90043021179736
6,686.0961548089981, 526.869192302227, 486.62017917633057, 425.2468984723091, 369.23026579618454, 326.71129420399666, 301.5924439430237, 264.8200795054436, 224.04188865423203, 187.46554770693183, 157.44676477089524, 141.70994372479618, 126.73670878820121, 94.69678326323628, 96.48076190985739, 89.40346864960156, 93.49445966724306, 82.54474186198786, 59.64024261618033, 54.06486062321346, 316.5421595722437, 256.84902546554804, 239.74390449374914, 223.0906596519053, 206.2391421701759, 189.52359673008323, 190.09937808290124, 185.90776432305574, 174.321611456573, 168.13751198723912, 288.57801926136017, 280.9750167503953, 235.6470544487238, 241.80896378308535, 227.09185446053743
7,668.3448058366776, 535.7067941427231, 498.63585060834885, 444.2591166496277, 368.05941849946976, 334.3295724093914, 298.4809491634369, 266.34830372035503, 225.5327057801187, 184.8627014309168, 156.88163523375988, 139.72640012949705, 112.42136175418273, 103.5147025953047, 83.80580254364759, 96.51955063967034, 79.24469855881762, 79.30130351672415, 59.76137363736052, 47.7478326864657, 328.72183817625046, 254.39651387184858, 243.7694782987237, 213.79803301021457, 203.01960998028517, 192.28925739973783, 194.84824918955564, 192.36375125311315, 168.3424739614129, 158.21381509816274, 285.2780647277832, 241.11015176028013, 247.37548898160458, 233.96871199831367, 209.71335516497493
8,697.8958203792572, 537.7240368723869, 517.260766685009, 493.6055936217308, 435.9550576210022, 348.28938245773315, 301.9735373854637, 275.2021438777447, 242.74954540282488, 224.10133634507656, 182.32626561820507, 169.92121145874262, 168.4882621653378, 138.74063162133098, 122.90041114576161, 109.47807367984205, 105.61275849537924, 106.70781167503446, 76.4978655721643, 74.96776519925334, 317.64328760653734, 257.30247297137976, 250.64948815107346, 231.7103563528508, 212.51275522261858, 194.55678593739867, 190.80106637440622, 195.26170244812965, 174.24666850920767, 179.75946099683642, 300.4446907415986, 279.9503852277994, 252.56053648889065, 251.67115465179086, 234.64317877590656
9,730.3172074556351, 538.058699965477, 514.9866732954979, 475.8675929903984, 400.1090353131294, 339.0849155187607, 300.8574903309345, 270.401386231184, 222.5704179406166, 190.59375728666782, 167.3388242907822, 134.65151769667864, 135.33501901477575, 93.6396835851483, 77.1515530506149, 97.19453221117146, 75.08172203972936, 85.05142470705323, 51.66402907774318, 49.15770213876385, 285.24684570357203, 250.1740978434682, 223.88194113969803, 200.30070480704308, 191.5375190936029, 173.15125039964914, 188.51565991342068, 173.35979237873107, 155.7831282503903, 150.65303196571767, 303.2161223962903, 282.3308734409511, 238.57683382183313, 229.15080594271421, 227.21040435880423
