0,73.95,75.4,64.4,74.2,81.8
1,76.95,88.8,60.6,76.6,81.8
2,75.95,88.0,56.2,78.8,80.8
3,68.65,68.2,38.6,83.2,84.6
4,75.6,88.4,48.8,77.2,88.0
5,75.65,81.8,62.6,88.4,69.8
6,76.0,84.2,49.2,81.4,89.2
7,71.45,65.6,57.8,80.4,82.0
8,77.75,90.8,65.8,76.2,78.2
9,75.05,88.8,46.4,77.6,87.4
10,81.25,90.6,67.6,81.0,85.8
11,75.8,81.6,64.0,80.8,76.8
12,77.5,82.6,69.4,78.2,79.8
13,70.75,59.2,76.8,70.2,76.8
14,78.8,89.0,61.6,83.2,81.4
15,71.25,86.6,27.6,84.8,86.0
16,77.6,86.0,63.6,76.4,84.4
17,76.9,88.8,57.6,70.0,91.2
18,75.2,87.8,49.8,82.2,81.0
19,68.35,56.6,57.0,77.6,82.2
20,75.25,82.0,52.0,77.0,90.0
21,74.75,76.0,68.2,78.4,76.4
22,75.15,80.4,57.6,83.2,79.4
23,74.2,75.2,57.6,87.6,76.4
24,71.1,65.0,65.0,89.8,64.6
25,68.1,57.6,53.8,81.6,79.4
26,72.0,81.4,42.2,76.8,87.6
27,69.95,68.6,47.0,76.8,87.4
28,68.85,64.0,55.6,92.4,63.4
29,74.2,91.4,52.0,90.4,63.0
30,73.35,86.8,39.6,83.0,84.0
31,75.65,78.2,67.2,80.4,76.8
32,74.05,78.0,57.0,86.6,74.6
33,74.5,83.6,54.0,84.4,76.0
34,71.5,74.4,56.4,90.4,64.8
35,77.85,78.0,72.4,73.8,87.2
36,74.65,72.8,63.4,80.8,81.6
37,74.2,71.6,62.4,76.4,86.4
38,69.95,66.6,54.6,85.4,73.2
39,73.8,79.8,49.2,75.8,90.4
40,70.2,77.8,46.0,93.4,63.6
41,71.95,69.2,62.8,84.0,71.8
42,74.05,75.8,54.8,84.8,80.8
43,75.1,85.0,46.2,79.8,89.4
44,75.2,83.6,50.0,84.4,82.8
45,75.65,81.0,56.2,81.2,84.2
46,75.75,76.8,63.4,79.6,83.2
47,73.8,74.0,53.4,81.2,86.6
48,74.8,77.6,66.2,84.6,70.8
49,76.15,84.0,52.8,79.2,88.6
50,73.6,71.4,66.0,77.4,79.6
51,75.4,73.6,71.8,69.6,86.6
52,68.65,65.6,51.6,82.8,74.6
53,74.85,83.6,46.4,84.6,84.8
54,69.35,74.6,44.0,89.6,69.2
55,72.2,71.6,59.6,82.2,75.4
56,76.1,90.0,69.2,81.6,63.6
57,72.1,79.4,52.0,82.2,74.8
58,70.7,70.6,53.0,83.0,76.2
59,76.7,84.2,54.8,80.2,87.6
60,77.2,86.2,55.0,78.2,89.4
61,74.15,84.2,67.2,91.4,53.8
62,69.25,78.2,42.6,79.2,77.0
63,75.9,88.8,49.2,83.2,82.4
64,70.25,70.0,59.2,83.6,68.2
65,72.15,92.4,46.4,61.0,88.8
66,72.4,71.2,59.0,77.4,82.0
67,74.7,79.6,57.6,80.4,81.2
68,72.0,73.0,48.0,78.8,88.2
69,79.65,85.2,70.0,85.2,78.2
70,76.0,90.4,48.2,78.6,86.8
71,73.85,84.8,51.6,82.0,77.0
72,70.4,75.4,46.6,85.2,74.4
73,72.0,87.0,46.2,79.6,75.2
74,65.65,59.6,59.0,85.0,59.0
75,75.4,82.6,53.2,82.4,83.4
76,77.9,87.2,58.6,82.6,83.2
77,73.3,71.8,58.8,87.6,75.0
78,68.65,54.6,60.2,90.4,69.4
79,75.7,93.6,55.2,74.8,79.2
80,77.15,93.0,51.8,77.6,86.2
81,72.15,90.4,28.6,81.6,88.0
82,75.9,82.0,63.6,78.4,79.6
83,76.25,84.4,62.2,79.2,79.2
84,76.6,82.0,60.2,87.8,76.4
85,67.3,90.2,26.2,87.8,65.0
86,76.2,80.2,62.0,81.8,80.8
87,73.4,78.2,53.0,78.6,83.8
88,77.9,87.0,60.8,83.6,80.2
89,65.3,46.0,61.2,83.2,70.8
90,65.3,51.2,54.4,85.0,70.6
91,72.8,67.0,66.8,82.8,74.6
92,77.5,82.8,64.2,84.0,79.0
93,74.85,72.2,70.0,86.6,70.6
94,77.9,85.8,67.4,83.4,75.0
95,71.35,66.0,61.4,81.4,76.6
96,76.2,91.0,45.2,80.2,88.4
97,73.55,90.8,34.6,90.2,78.6
98,72.45,81.0,50.2,92.0,66.6
99,65.85,55.6,53.2,84.0,70.6
