0,Mon Jun 11 23:03:11 2018
1,Mon Jun 11 23:16:42 2018
2,Mon Jun 11 23:30:22 2018
3,Mon Jun 11 23:44:14 2018
4,Mon Jun 11 23:58:04 2018
5,Tue Jun 12 00:11:49 2018
6,Tue Jun 12 00:25:36 2018
7,Tue Jun 12 00:39:27 2018
8,Tue Jun 12 00:53:20 2018
9,Tue Jun 12 01:07:15 2018
10,Tue Jun 12 01:21:08 2018
11,Tue Jun 12 01:35:02 2018
12,Tue Jun 12 01:48:58 2018
13,Tue Jun 12 02:02:52 2018
14,Tue Jun 12 02:16:51 2018
15,Tue Jun 12 02:30:46 2018
16,Tue Jun 12 02:44:38 2018
17,Tue Jun 12 02:58:29 2018
18,Tue Jun 12 03:12:20 2018
19,Tue Jun 12 03:26:18 2018
20,Tue Jun 12 03:40:11 2018
21,Tue Jun 12 03:53:54 2018
22,Tue Jun 12 04:07:31 2018
23,Tue Jun 12 04:21:11 2018
24,Tue Jun 12 04:34:54 2018
25,Tue Jun 12 04:48:31 2018
26,Tue Jun 12 05:01:47 2018
27,Tue Jun 12 05:14:59 2018
28,Tue Jun 12 05:28:15 2018
29,Tue Jun 12 05:41:30 2018
30,Tue Jun 12 05:54:43 2018
31,Tue Jun 12 06:07:30 2018
32,Tue Jun 12 06:20:23 2018
33,Tue Jun 12 06:33:09 2018
34,Tue Jun 12 06:45:58 2018
35,Tue Jun 12 06:58:51 2018
36,Tue Jun 12 07:11:11 2018
37,Tue Jun 12 07:23:29 2018
38,Tue Jun 12 07:35:55 2018
39,Tue Jun 12 07:48:18 2018
40,Tue Jun 12 08:00:43 2018
41,Tue Jun 12 08:12:37 2018
42,Tue Jun 12 08:24:38 2018
43,Tue Jun 12 08:36:35 2018
44,Tue Jun 12 08:48:31 2018
45,Tue Jun 12 09:00:28 2018
46,Tue Jun 12 09:12:05 2018
47,Tue Jun 12 09:23:40 2018
48,Tue Jun 12 09:35:13 2018
49,Tue Jun 12 09:46:45 2018
50,Tue Jun 12 09:58:19 2018
51,Tue Jun 12 10:09:28 2018
52,Tue Jun 12 10:20:38 2018
53,Tue Jun 12 10:31:48 2018
54,Tue Jun 12 10:42:45 2018
55,Tue Jun 12 10:53:33 2018
56,Tue Jun 12 11:03:49 2018
57,Tue Jun 12 11:13:57 2018
58,Tue Jun 12 11:24:10 2018
59,Tue Jun 12 11:34:19 2018
60,Tue Jun 12 11:44:30 2018
61,Tue Jun 12 11:54:21 2018
62,Tue Jun 12 12:04:06 2018
63,Tue Jun 12 12:13:51 2018
64,Tue Jun 12 12:23:38 2018
65,Tue Jun 12 12:33:26 2018
66,Tue Jun 12 12:42:37 2018
67,Tue Jun 12 12:51:47 2018
68,Tue Jun 12 13:00:59 2018
69,Tue Jun 12 13:10:12 2018
70,Tue Jun 12 13:19:24 2018
71,Tue Jun 12 13:28:38 2018
72,Tue Jun 12 13:37:49 2018
73,Tue Jun 12 13:47:01 2018
74,Tue Jun 12 13:56:12 2018
75,Tue Jun 12 14:05:21 2018
76,Tue Jun 12 14:14:30 2018
77,Tue Jun 12 14:23:40 2018
78,Tue Jun 12 14:32:50 2018
79,Tue Jun 12 14:41:59 2018
80,Tue Jun 12 14:51:07 2018
81,Tue Jun 12 15:00:14 2018
82,Tue Jun 12 15:09:22 2018
83,Tue Jun 12 15:18:41 2018
84,Tue Jun 12 15:27:51 2018
85,Tue Jun 12 15:37:02 2018
86,Tue Jun 12 15:46:18 2018
87,Tue Jun 12 15:55:30 2018
88,Tue Jun 12 16:04:39 2018
89,Tue Jun 12 16:13:49 2018
90,Tue Jun 12 16:23:00 2018
91,Tue Jun 12 16:32:12 2018
92,Tue Jun 12 16:41:25 2018
93,Tue Jun 12 16:50:35 2018
94,Tue Jun 12 16:59:49 2018
95,Tue Jun 12 17:09:01 2018
96,Tue Jun 12 17:18:11 2018
97,Tue Jun 12 17:27:23 2018
98,Tue Jun 12 17:36:32 2018
99,Tue Jun 12 17:45:45 2018
