0,20,0.0
1,20,0.0
2,20,0.0
3,20,0.0
4,20,0.0
5,20,0.0
6,20,0.0
7,20,0.0
8,20,0.0
9,20,0.0
10,20,0.0
11,20,0.0
12,20,0.0
13,20,0.0
14,20,0.0
15,40,0.1
16,40,0.1
17,40,0.1
18,40,0.1
19,40,0.1
20,40,0.1
21,40,0.1
22,40,0.1
23,40,0.1
24,40,0.1
25,40,0.1
26,40,0.1
27,60,0.2
28,60,0.2
29,60,0.2
30,60,0.2
31,60,0.2
32,60,0.2
33,60,0.2
34,60,0.2
35,60,0.2
36,60,0.2
37,60,0.2
38,60,0.2
39,60,0.2
40,60,0.2
41,60,0.2
42,60,0.2
43,60,0.2
44,60,0.2
45,60,0.2
46,60,0.2
47,60,0.2
48,60,0.2
49,60,0.2
50,60,0.2
51,80,0.30000000000000004
52,80,0.30000000000000004
53,80,0.30000000000000004
54,80,0.30000000000000004
55,80,0.30000000000000004
56,80,0.30000000000000004
57,80,0.30000000000000004
58,80,0.30000000000000004
59,80,0.30000000000000004
60,80,0.30000000000000004
61,80,0.30000000000000004
62,100,0.4
