Wall time,Step,Value
1528517720.711745,2500,9.500371932983398
1528518112.3977945,5000,8.247776985168457
1528518511.3611522,7500,8.388389587402344
1528518909.540134,10000,8.310428619384766
1528519306.413666,12500,8.796061515808105
1528519790.3063703,15000,7.0377984046936035
1528520274.5732481,17500,6.8862152099609375
1528520758.1910229,20000,7.017059326171875
1528521238.5082417,22500,6.912600994110107
1528521720.9137776,25000,6.939781665802002
1528522203.7533438,27500,6.9257330894470215
1528522685.4196258,30000,6.827141761779785
1528523169.9491985,32500,6.830009460449219
1528523649.8066618,35000,6.871113300323486
1528524134.6080296,37500,6.803058624267578
1528524871.7967362,40000,6.305577278137207
1528525609.2648828,42500,6.286114692687988
1528526350.6942506,45000,6.277581214904785
1528527095.064554,47500,6.273833274841309
1528527836.8581738,50000,6.242372512817383
1528528580.1399252,52500,6.243405818939209
1528529320.642001,55000,6.201249122619629
1528530066.5439708,57500,6.193752765655518
1528530810.7496343,60000,6.177553653717041
1528531557.9517207,62500,6.151073932647705
1528532577.270705,65000,6.052002906799316
1528533600.5824206,67500,6.023606300354004
1528534623.103665,70000,6.0142340660095215
1528535639.9907603,72500,5.9941630363464355
1528536661.3460035,75000,6.011009216308594
1528537686.323976,77500,5.969955921173096
1528538709.8973892,80000,5.989065647125244
1528539730.1416013,82500,5.974939346313477
1528540748.1062696,85000,5.958992004394531
1528541774.2730196,87500,5.972835540771484
1528543098.4821036,90000,5.934408187866211
1528544424.8027723,92500,5.913291931152344
1528545750.4232895,95000,5.920511245727539
1528547078.1969264,97500,5.913213729858398
1528548404.1145551,100000,5.902181148529053
1528549734.1324375,102500,5.901803970336914
1528551057.9327147,105000,5.893697738647461
1528552387.7792444,107500,5.898168087005615
1528553708.9355526,110000,5.889721870422363
1528555033.0699642,112500,5.883960247039795
1528556531.0810223,115000,5.87741231918335
1528558027.1172225,117500,5.872602462768555
1528559525.8079166,120000,5.868836402893066
1528561017.9719565,122500,5.8667707443237305
1528562508.094245,125000,5.864964485168457
1528564187.3668656,127500,5.858947277069092
1528565861.6425977,130000,5.860433101654053
1528567532.0068283,132500,5.857778072357178
1528569203.2533898,135000,5.8539934158325195
1528570875.3950858,137500,5.85355806350708
1528572539.6529784,140000,5.848879337310791
1528574201.1502938,142500,5.853397846221924
1528575863.398457,145000,5.847202777862549
1528577519.1975927,147500,5.846407413482666
1528579173.446395,150000,5.842922687530518
1528580826.8677065,152500,5.844299793243408
1528582472.8823204,155000,5.843484878540039
1528584120.8147736,157500,5.842219829559326
1528585767.9597056,160000,5.83925724029541
1528587401.7217188,162500,5.83753776550293
1528589035.7820451,165000,5.837888240814209
1528590662.270403,167500,5.836006164550781
1528592287.252415,170000,5.834157466888428
1528593912.9464977,172500,5.834084510803223
1528595538.0558078,175000,5.832727432250977
1528597162.1930125,177500,5.832972526550293
1528598792.3399975,180000,5.831364631652832
1528600417.3519804,182500,5.829477787017822
1528602046.0784078,185000,5.830584526062012
1528603669.3368845,187500,5.828305721282959
1528605289.892283,190000,5.828303337097168
1528606911.8807485,192500,5.825816631317139
1528608537.6360095,195000,5.826786994934082
1528610162.734191,197500,5.825377464294434
1528611786.716964,200000,5.825747013092041
1528613413.4780805,202500,5.825812816619873
1528615043.648422,205000,5.8234171867370605
1528616686.493473,207500,5.823699951171875
1528618328.1757581,210000,5.822873115539551
1528619963.4779475,212500,5.822544097900391
1528621605.1250532,215000,5.824007511138916
1528623249.7391522,217500,5.82069206237793
1528624899.0104747,220000,5.822558403015137
1528626544.488087,222500,5.821773052215576
1528628192.509733,225000,5.820066928863525
1528629841.3266141,227500,5.820318222045898
1528631481.364374,230000,5.819396495819092
1528633127.7902308,232500,5.820272445678711
1528634766.55291,235000,5.820804595947266
1528636413.0909061,237500,5.820291519165039
1528638055.8999064,240000,5.817261695861816
1528639693.999443,242500,5.818549633026123
1528641338.2192783,245000,5.818148136138916
1528642981.1683054,247500,5.817102432250977
1528644629.4752736,250000,5.817197799682617
