0,33.65, 29.55, 24.2, 26.45, 15.95, 17.95, 23.15, 30.35, 33.05, 29.9, 28.3, 29.6, 26.4, 26.95, 23.85, 53.35, 46.2, 67.4, 70.8, 68.4, 70.4, 58.8, 71.05, 71.4, 72.35, 74.85, 65.1, 74.45, 74.4, 70.8, 73.75, 67.85, 70.15, 69.2, 72.25, 77.0, 61.2, 69.4, 72.35, 65.5, 75.6, 65.85, 72.6, 75.15, 71.6, 77.85, 75.7, 80.55, 83.4, 82.7, 84.65, 83.9, 82.7, 86.35, 81.65, 85.05, 83.25, 80.6, 86.95, 87.2, 86.15, 85.6, 83.4, 87.75, 86.0, 83.9, 86.15, 83.7, 86.7, 81.75, 84.9, 84.8, 79.8, 84.1, 86.8
1,32.5, 28.35, 18.4, 34.15, 33.25, 25.55, 26.6, 33.15, 29.6, 30.15, 34.7, 21.75, 31.25, 29.0, 36.9, 48.25, 45.7, 60.1, 52.6, 55.8, 64.3, 58.75, 62.85, 66.65, 63.2, 66.55, 57.65, 63.0, 65.1, 68.05, 68.4, 60.55, 64.3, 64.6, 71.25, 70.25, 66.5, 68.55, 66.05, 72.05, 71.75, 64.2, 69.9, 70.25, 73.85, 78.55, 81.4, 77.75, 82.8, 80.45, 80.65, 83.3, 80.85, 84.2, 80.6, 80.6, 83.0, 77.1, 84.6, 82.35, 84.85, 83.15, 76.6, 83.0, 82.2, 83.45, 82.45, 81.5, 84.75, 82.4, 84.8, 85.65, 78.9, 83.25, 82.15
0,31.85, 29.5, 37.8, 31.05, 34.0, 35.35, 44.4, 45.45, 47.3, 44.25, 42.5, 52.45, 41.15, 51.5, 43.7, 54.45, 59.4, 62.6, 63.0, 68.8, 60.2, 67.8, 65.1, 70.2, 70.0, 62.9, 67.3, 65.75, 70.25, 65.55, 69.25, 67.4, 64.8, 72.6, 67.1, 69.8, 69.1, 63.95, 72.05, 65.55, 71.45, 68.55, 67.05, 72.5, 69.4, 77.0, 79.35, 78.6, 80.25, 77.7, 80.45, 79.9, 79.05, 81.9, 77.6, 81.4, 79.8, 79.45, 81.85, 77.8, 80.8, 79.25, 78.55, 82.4, 78.5, 82.0, 78.8, 78.95, 82.25, 78.8, 82.25, 80.4, 78.7, 81.95, 77.8
1,33.9, 29.7, 23.85, 40.5, 33.55, 36.75, 37.7, 45.25, 47.15, 38.3, 45.8, 41.45, 40.45, 43.15, 36.45, 50.4, 49.75, 59.75, 65.6, 65.85, 66.2, 65.45, 62.05, 67.8, 69.0, 68.35, 69.1, 64.65, 67.6, 70.8, 71.1, 71.6, 63.7, 68.1, 70.65, 71.0, 72.95, 65.35, 66.65, 70.9, 73.25, 73.35, 66.3, 67.15, 68.05, 77.5, 77.65, 79.25, 81.35, 81.3, 82.05, 82.5, 82.7, 82.2, 81.65, 82.05, 83.65, 84.4, 84.25, 83.0, 82.45, 81.9, 85.3, 86.0, 83.15, 85.0, 81.75, 84.0, 87.2, 84.05, 80.9, 82.25, 83.8, 85.85, 83.95
2,34.3, 28.95, 17.2, 23.75, 32.35, 16.3, 23.7, 30.1, 27.5, 30.35, 25.35, 22.1, 25.7, 25.6, 28.0, 44.55, 32.05, 61.9, 59.9, 56.55, 58.8, 60.0, 65.25, 69.7, 63.1, 60.25, 59.05, 58.4, 69.75, 71.95, 63.0, 68.6, 61.4, 71.65, 65.6, 62.7, 69.25, 58.85, 72.5, 64.7, 61.0, 65.7, 59.9, 70.45, 63.15, 73.65, 78.7, 81.9, 78.45, 80.75, 82.4, 82.7, 79.95, 79.35, 81.9, 84.15, 82.95, 82.85, 80.35, 79.5, 84.9, 84.35, 81.1, 81.65, 83.75, 83.55, 84.65, 83.1, 82.8, 83.65, 84.7, 84.1, 84.4, 81.35, 84.7
3,31.25, 28.75, 38.85, 33.75, 29.95, 20.85, 26.2, 30.8, 29.4, 26.1, 17.45, 23.75, 29.0, 24.8, 35.2, 49.95, 41.1, 61.25, 68.15, 60.7, 60.65, 52.25, 63.9, 69.95, 63.05, 61.65, 57.15, 67.65, 68.15, 63.5, 59.6, 67.75, 70.4, 69.95, 61.75, 61.55, 63.75, 71.65, 70.5, 69.2, 64.75, 58.55, 72.8, 65.95, 73.4, 74.45, 74.4, 77.35, 80.35, 78.6, 81.05, 77.4, 80.35, 82.2, 80.15, 82.15, 78.5, 79.9, 82.85, 82.85, 82.45, 80.5, 79.7, 81.95, 80.85, 82.05, 79.35, 77.85, 79.05, 82.0, 81.55, 77.1, 80.65, 80.85, 81.35
0,33.75, 30.15, 34.05, 39.8, 23.85, 25.55, 39.05, 35.7, 45.7, 36.2, 41.9, 42.65, 41.0, 44.3, 36.85, 55.1, 60.0, 65.95, 66.65, 70.6, 63.6, 70.75, 68.75, 66.8, 71.95, 68.8, 71.95, 72.35, 68.95, 72.8, 72.4, 72.35, 72.3, 69.95, 73.35, 73.75, 72.95, 70.3, 68.9, 74.75, 73.5, 74.3, 69.5, 70.4, 75.55, 78.3, 77.45, 76.75, 80.0, 78.3, 82.2, 79.05, 78.9, 81.45, 81.25, 83.3, 78.3, 81.35, 82.55, 80.2, 83.55, 81.55, 81.65, 82.95, 81.8, 84.75, 82.0, 80.6, 82.45, 79.65, 83.75, 82.8, 79.7, 84.0, 82.35
1,34.6, 29.0, 20.2, 41.0, 35.65, 29.35, 37.75, 42.25, 43.35, 31.0, 35.65, 35.0, 39.55, 38.35, 38.95, 44.9, 48.45, 56.9, 59.55, 64.0, 63.15, 62.45, 64.4, 67.65, 69.0, 60.95, 66.75, 67.2, 69.7, 70.35, 63.05, 68.4, 66.55, 71.65, 71.8, 62.55, 66.0, 69.75, 70.85, 70.3, 64.35, 60.6, 71.55, 69.7, 68.05, 77.15, 77.0, 78.9, 79.85, 81.75, 83.95, 84.45, 82.4, 81.7, 83.1, 84.0, 85.9, 83.3, 83.95, 83.15, 84.85, 83.5, 82.65, 86.05, 86.1, 85.9, 84.75, 84.85, 85.0, 84.7, 86.25, 82.5, 83.35, 80.45, 83.9
2,33.1, 29.6, 21.4, 34.45, 32.3, 28.95, 20.9, 25.1, 24.6, 30.4, 19.7, 20.05, 27.65, 27.6, 28.65, 45.65, 44.55, 60.3, 58.7, 58.5, 65.2, 60.2, 67.25, 66.8, 67.7, 65.9, 63.15, 68.65, 69.95, 62.8, 67.0, 55.65, 69.35, 71.85, 60.9, 69.25, 58.1, 70.05, 71.9, 63.05, 67.9, 60.25, 67.65, 72.95, 65.9, 77.1, 77.4, 79.5, 79.6, 80.9, 80.05, 77.5, 82.05, 82.3, 82.75, 82.35, 78.3, 82.0, 83.4, 83.05, 83.65, 84.0, 82.95, 81.85, 84.45, 81.55, 83.3, 78.3, 82.0, 84.45, 83.45, 80.4, 82.8, 82.7, 79.95
3,32.05, 29.95, 38.25, 27.6, 24.65, 18.95, 20.0, 28.95, 26.25, 24.0, 24.85, 13.35, 26.0, 28.5, 28.1, 46.4, 47.4, 64.8, 65.7, 67.0, 64.1, 69.65, 68.9, 69.4, 69.8, 70.3, 72.75, 64.5, 71.15, 72.7, 71.1, 73.35, 66.25, 70.05, 71.05, 70.1, 72.55, 63.2, 69.05, 71.9, 70.2, 64.35, 63.15, 70.65, 72.4, 76.2, 79.25, 73.0, 82.95, 79.0, 82.6, 84.4, 83.7, 84.6, 82.35, 86.3, 85.05, 85.3, 86.2, 84.55, 79.2, 85.05, 86.05, 84.0, 86.15, 84.15, 86.15, 85.85, 82.7, 84.6, 85.8, 87.05, 86.4, 83.25, 83.8
