0,86.28333333333333,90.4,75.31666666666666,89.18333333333334,90.23333333333333
1,86.65416666666667,90.11666666666666,81.31666666666666,87.11666666666666,88.06666666666666
2,84.94583333333334,86.7,74.35,87.3,91.43333333333334
3,85.34166666666667,90.85,77.48333333333333,86.01666666666667,87.01666666666667
5,85.3375,88.53333333333333,77.81666666666666,82.63333333333334,92.36666666666666
6,86.0125,90.33333333333333,80.16666666666667,79.86666666666666,93.68333333333334
7,87.05416666666666,91.66666666666667,78.7,86.05,91.8
8,85.16666666666667,95.21666666666667,67.5,83.36666666666666,94.58333333333333
9,85.45,82.63333333333334,80.13333333333334,90.35,88.68333333333334
10,86.23333333333333,91.5,85.78333333333333,88.75,78.9
11,86.62083333333334,91.18333333333334,74.76666666666667,92.25,88.28333333333333
0,85.22916666666667,91.93333333333334,73.03333333333333,84.16666666666667,91.78333333333333
1,86.29583333333333,92.1,77.25,88.91666666666667,86.91666666666667
2,84.41666666666667,84.46666666666667,79.0,86.9,87.3
3,85.92083333333333,87.55,84.7,85.06666666666666,86.36666666666666
4,87.175,91.0,82.01666666666667,84.23333333333333,91.45
6,86.12916666666666,93.05,71.71666666666667,90.35,89.4
7,86.375,88.66666666666667,81.56666666666666,86.53333333333333,88.73333333333333
0,86.47083333333333,88.46666666666667,85.48333333333333,81.48333333333333,90.45
1,84.09583333333333,90.26666666666667,71.35,91.85,82.91666666666667
2,83.40416666666667,90.3,71.85,87.9,83.56666666666666
3,83.45,94.9,60.483333333333334,88.88333333333334,89.53333333333333
4,87.8625,89.26666666666667,85.56666666666666,90.03333333333333,86.58333333333333
5,85.45,94.58333333333333,77.93333333333334,89.2,80.08333333333333
7,84.40416666666667,92.88333333333334,66.71666666666667,90.66666666666667,87.35
8,87.14583333333333,92.73333333333333,78.05,87.76666666666667,90.03333333333333
2,86.05,89.0,84.8,90.2,80.2
3,86.65,86.8,85.8,87.0,87.0
4,82.95,80.4,79.4,92.6,79.4
5,81.15,90.4,67.2,89.0,78.0
6,86.0,86.2,78.4,88.8,90.6
7,83.7,85.6,83.2,82.4,83.6
8,83.6,83.4,81.6,86.6,82.8
9,86.35,88.0,81.2,87.6,88.6
10,84.35,86.4,81.0,89.4,80.6
11,86.85,85.6,85.0,91.4,85.4
12,81.45,90.0,63.0,93.0,79.8
13,86.4,88.2,81.4,91.6,84.4
14,81.05,76.8,72.2,89.2,86.0
15,88.05,91.6,86.4,86.8,87.4
16,86.45,87.2,81.4,87.8,89.4
17,86.4,92.4,76.4,89.0,87.8
18,86.75,85.6,84.4,90.4,86.6
19,82.0,83.2,71.4,85.0,88.4
20,84.0,85.4,86.6,86.2,77.8
21,84.3,87.0,73.4,92.2,84.6
22,86.55,85.0,82.0,90.0,89.2
23,84.85,90.8,77.8,89.8,81.0
24,85.8,88.2,83.8,90.8,80.4
25,85.2,90.6,73.6,91.6,85.0
26,86.55,92.4,83.4,91.4,79.0
27,86.1,81.0,86.2,89.0,88.2
28,86.95,86.4,88.6,87.4,85.4
29,82.55,83.0,81.2,90.2,75.8
30,86.4,93.0,83.0,87.2,82.4
31,85.2,84.6,78.0,92.4,85.8
32,85.85,87.6,80.0,93.2,82.6
33,86.95,88.8,83.6,88.4,87.0
34,83.05,84.0,75.8,83.0,89.4
35,83.2,92.6,62.8,90.6,86.8
0,86.9,88.0,82.6,90.6,86.4
1,85.95,87.2,81.4,84.6,90.6
2,84.95,88.4,79.0,86.8,85.6
3,83.45,82.4,71.8,89.2,90.4
4,84.3,88.6,84.8,81.8,82.0
5,85.15,89.8,77.4,89.6,83.8
6,85.85,84.0,84.8,86.4,88.2
7,85.4,86.6,80.2,85.8,89.0
8,84.95,80.4,88.6,89.8,81.0
9,85.65,88.0,81.4,90.2,83.0
10,85.6,85.8,79.2,88.8,88.6
11,81.8,79.2,82.8,88.0,77.2
12,83.15,80.0,79.8,87.4,85.4
13,84.3,77.6,91.0,84.4,84.2
14,82.0,94.8,62.6,84.4,86.2
15,86.35,89.8,81.0,91.4,83.2
16,82.75,83.8,83.2,91.4,72.6
17,85.45,84.6,80.2,90.8,86.2
18,86.3,92.2,76.6,91.8,84.6
19,85.1,88.2,80.6,90.4,81.2
20,84.35,86.6,82.6,84.6,83.6
21,85.0,79.4,88.0,89.0,83.6
22,84.0,93.6,70.4,87.6,84.4
24,80.55,81.8,73.2,79.6,87.6
