0,81.69166666666666,93.28333333333333,58.3,87.33333333333333,87.85
1,79.9375,77.0,72.06666666666666,75.53333333333333,95.15
2,82.4375,90.15,66.66666666666667,84.93333333333334,88.0
3,84.72083333333333,93.35,71.71666666666667,91.6,82.21666666666667
4,82.94166666666666,86.55,66.6,89.35,89.26666666666667
0,81.05416666666666,88.55,65.41666666666667,80.33333333333333,89.91666666666667
1,85.44583333333334,91.26666666666667,74.03333333333333,91.91666666666667,84.56666666666666
2,81.95,81.65,68.58333333333333,87.73333333333333,89.83333333333333
4,83.55416666666666,86.43333333333334,69.61666666666666,93.01666666666667,85.15
5,81.09166666666667,86.88333333333334,67.71666666666667,93.23333333333333,76.53333333333333
6,84.17916666666666,89.88333333333334,71.3,86.15,89.38333333333334
7,85.45833333333333,78.46666666666667,87.1,82.86666666666666,93.4
8,81.53333333333333,85.28333333333333,67.63333333333334,91.38333333333334,81.83333333333333
9,83.84583333333333,84.8,77.36666666666666,84.13333333333334,89.08333333333333
11,84.87916666666666,89.81666666666666,75.08333333333333,84.53333333333333,90.08333333333333
12,83.5375,85.46666666666667,76.73333333333333,87.26666666666667,84.68333333333334
13,83.02916666666667,92.15,64.4,88.36666666666666,87.2
15,85.64583333333333,91.58333333333333,75.51666666666667,84.6,90.88333333333334
16,84.77083333333333,95.25,73.98333333333333,83.01666666666667,86.83333333333333
17,80.2875,92.35,62.666666666666664,78.08333333333333,88.05
0,85.49583333333334,83.66666666666667,82.96666666666667,86.01666666666667,89.33333333333333
1,85.85,92.16666666666667,77.96666666666667,82.91666666666667,90.35
2,83.7375,94.41666666666667,65.81666666666666,86.98333333333333,87.73333333333333
3,81.7375,85.46666666666667,65.53333333333333,93.33333333333333,82.61666666666666
4,85.34166666666667,87.53333333333333,82.98333333333333,82.08333333333333,88.76666666666667
5,81.225,89.1,57.05,84.03333333333333,94.71666666666667
0,82.9,87.8,72.6,84.6,86.6
1,81.05,86.2,64.2,88.2,85.6
2,82.5,89.4,66.6,94.4,79.6
3,85.9,86.0,85.6,85.2,86.8
4,84.3,89.0,80.4,85.2,82.6
5,85.7,81.0,89.0,85.8,87.0
6,83.9,87.6,75.4,89.6,83.0
7,84.45,87.6,73.6,86.6,90.0
8,85.0,88.0,75.2,87.4,89.4
9,80.05,73.8,77.4,85.6,83.4
10,81.45,87.4,82.4,86.4,69.6
11,85.8,92.8,80.2,89.0,81.2
12,86.25,87.2,80.6,87.0,90.2
13,87.15,88.2,85.6,87.2,87.6
14,86.05,87.6,83.6,86.2,86.8
15,83.6,83.4,75.2,88.2,87.6
16,86.15,91.6,81.2,90.0,81.8
17,83.2,88.4,74.4,92.2,77.8
18,85.65,88.6,85.6,84.6,83.8
19,85.95,83.6,85.6,87.8,86.8
20,85.8,87.0,81.2,88.0,87.0
21,79.55,74.4,89.2,83.2,71.4
22,84.8,91.4,79.0,87.0,81.8
23,80.2,85.2,57.6,86.6,91.4
24,84.3,82.4,91.4,88.4,75.0
25,86.8,89.8,84.8,87.6,85.0
26,80.95,84.6,69.2,88.2,81.8
27,86.0,82.0,84.8,87.6,89.6
28,83.15,82.0,74.6,89.0,87.0
29,82.95,86.0,77.4,88.6,79.8
30,86.65,88.6,86.2,89.2,82.6
31,82.55,88.4,71.8,86.2,83.8
32,81.3,89.0,62.4,81.6,92.2
33,84.45,81.6,79.8,92.0,84.4
34,82.3,85.2,74.8,90.0,79.2
35,84.85,84.2,79.8,89.0,86.4
0,86.2,89.2,75.6,91.2,88.8
1,85.9,88.2,80.0,91.6,83.8
2,84.4,84.4,82.6,88.4,82.2
3,82.1,87.4,77.6,80.8,82.6
4,85.55,83.0,86.2,86.6,86.4
5,84.95,81.2,84.6,86.2,87.8
6,83.5,89.4,72.4,82.2,90.0
7,83.5,83.6,74.2,92.0,84.2
8,83.8,84.6,79.2,92.8,78.6
9,85.6,83.4,82.4,88.4,88.2
10,83.4,88.4,69.2,92.0,84.0
11,82.5,78.2,91.4,78.2,82.2
12,82.45,90.2,66.8,83.4,89.4
13,85.3,89.4,79.2,83.4,89.2
14,84.4,86.0,79.2,86.6,85.8
15,82.1,86.0,66.8,90.2,85.4
16,84.85,91.4,74.0,90.6,83.4
17,82.95,83.6,75.0,84.6,88.6
18,83.95,84.6,85.8,84.0,81.4
19,83.55,87.0,78.0,95.0,74.2
20,84.5,78.6,87.0,87.0,85.4
21,85.45,86.8,79.6,85.2,90.2
22,85.75,87.6,77.2,87.4,90.8
23,82.7,84.0,74.8,87.8,84.2
24,86.75,86.0,84.2,87.2,89.6
25,85.35,85.8,84.2,84.6,86.8
26,80.0,88.2,57.4,93.6,80.8
27,84.35,92.2,76.2,84.6,84.4
28,83.8,77.8,80.8,91.2,85.4
29,75.45,78.2,84.4,83.8,55.4
30,86.15,86.2,86.0,87.8,84.6
31,85.5,81.2,82.8,90.6,87.4
32,84.75,81.2,87.6,84.4,85.8
33,84.8,81.6,85.8,86.8,85.0
34,84.55,88.4,81.6,86.2,82.0
35,85.75,83.8,87.8,83.2,88.2
36,85.35,88.4,80.8,91.4,80.8
